description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,1,1688972928,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688972928,Yes
Ermelo,eml001,2,1688972928,Unknown
Ravenstein,Rvs001,4,1688972928,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688972928,Yes
Schagen,sgn001,7,1688972928,Yes
Oldenzaal,odz001,0,1688972928,Yes
Cuijk,ck001,9,1688972928,Yes
Goes,gs003,1,1688972928,Yes
Vroomshoop,vhp001,4,1688972928,Yes
Best,bet001,0,1688972928,Yes
Winterswijk,ww001,4,1688972928,Yes
Amsterdam Bijlmer ArenA,asb003,9,1688972928,Yes
Utrecht Centraal Jaarbeursplein,ut016,105,1688972928,Yes
Zuidhorn,Zh001,5,1688972928,Yes
Soestdijk,sd001,1,1688972928,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,5,1688972928,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,21,1688972928,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,11,1688972928,Yes
Maarheeze,mz001,2,1688972928,Yes
Den Haag HS,gv001,42,1688972928,Yes
Heerhugowaard,hwd003,12,1688972928,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,3,1688972928,Yes
Deventer Boerhavelaan,dv003,20,1688972928,Yes
Uden,Ow002,8,1688972928,Yes
Deventer,dv001,69,1688972928,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688972928,Yes
Den Helder Zuid,hdrz001,0,1688972928,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,123,1688972928,Yes
Sneek,sk001,2,1688972928,Yes
Geldrop,Gp001,2,1688972928,Yes
Oudenbosch,odb001,1,1688972928,Yes
Anna Paulowna,ana001,1,1688972928,Yes
Horst Sevenum,hrt001,1,1688972928,Yes
Amersfoort Schothorst,amfs001,4,1688972928,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,32,1688972928,Yes
OV-ebike Arnhem Centrum,ah003,0,1688972928,Yes
Gilze Rijen,gz001,3,1688972928,Yes
Emmen,emn001,16,1688972928,Yes
Halfweg Zwanenburg,hwzb001,1,1688972928,Yes
Hoorn Kersenboogerd,hnk001,3,1688972928,Yes
Hoorn,hn001,19,1688972928,Yes
Rotterdam Kralingse Zoom,Rta003,10,1688972928,Yes
Rhenen,rhn001,3,1688972928,Yes
Rijssen,rsn001,4,1688972928,Yes
Venlo,vl001,29,1688972928,Yes
Ommen,omn001,2,1688972928,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,7,1688972928,Yes
Groningen Noord,Gnn001,7,1688972928,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
