description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,2,1688728054,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688728054,Yes
Ermelo,eml001,1,1688728054,Unknown
Ravenstein,Rvs001,6,1688728054,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688728054,Yes
Schagen,sgn001,0,1688728054,Yes
Oldenzaal,odz001,2,1688728054,Yes
Cuijk,ck001,13,1688728054,Yes
Goes,gs003,15,1688728054,Yes
Vroomshoop,vhp001,4,1688728054,Yes
Best,bet001,11,1688728054,Yes
Winterswijk,ww001,5,1688728054,Yes
Amsterdam Bijlmer ArenA,asb003,5,1688728054,Yes
Utrecht Centraal Jaarbeursplein,ut016,180,1688728054,Yes
Zuidhorn,Zh001,8,1688728054,Yes
Soestdijk,sd001,2,1688728054,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688728054,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,31,1688728054,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,8,1688728054,Yes
Maarheeze,mz001,2,1688728054,Yes
Den Haag HS,gv001,28,1688728054,Yes
Heerhugowaard,hwd003,8,1688728054,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688728054,Yes
Deventer Boerhavelaan,dv003,18,1688728054,Yes
Uden,Ow002,7,1688728054,Yes
Deventer,dv001,40,1688728054,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,2,1688728054,Yes
Den Helder Zuid,hdrz001,2,1688728054,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,45,1688728054,Yes
Sneek,sk001,0,1688728054,Yes
Geldrop,Gp001,2,1688728054,Yes
Oudenbosch,odb001,0,1688728054,Yes
Anna Paulowna,ana001,2,1688728054,Yes
