description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,0,1713861570,OV_FIETS,Yes
Brummen,bmn001,5,1713861570,OV_FIETS,Yes
Ermelo,eml001,0,1713861570,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1713861570,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,9,1713861570,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1713861570,OV_FIETS,Yes
Lochem,lc001,2,1713861570,OV_FIETS,Yes
Bergen op Zoom,bgn002,13,1713861570,OV_FIETS,Yes
Oldenzaal,odz001,3,1713861570,OV_FIETS,Yes
Cuijk,ck001,12,1713861570,OV_FIETS,Yes
Veenendaal-De klomp,klp001,1,1713861570,OV_FIETS,Yes
Vroomshoop,vhp001,4,1713861570,OV_FIETS,Yes
Best,bet001,0,1713861570,OV_FIETS,Yes
Winterswijk,ww001,0,1713861570,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,3,1713861570,OV_FIETS,Yes
Zuidhorn,Zh001,5,1713861570,OV_FIETS,Yes
Houten Castellum,htnc001,29,1713861570,OV_FIETS,Yes
Voorhout,vh001,0,1713861570,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1713861570,OV_FIETS,Yes
Harderwijk,hd001,20,1713861570,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1713861570,OV_FIETS,Yes
Den Haag HS,gv001,2,1713861570,OV_FIETS,Yes
Heerhugowaard,hwd003,8,1713861570,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,1,1713861570,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1713861570,OV_FIETS,Yes
Uden,Ow002,8,1713861570,OV_FIETS,Yes
Deventer,dv001,31,1713861570,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,1,1713861570,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,1,1713861570,OV_FIETS,Yes
Den Helder Zuid,hdrz001,0,1713861570,OV_FIETS,Yes
Castricum,cas002,30,1713861570,OV_FIETS,Yes
Sneek,sk001,4,1713861570,OV_FIETS,Yes
Geldrop,Gp001,6,1713861570,OV_FIETS,Yes
Oudenbosch,odb001,2,1713861570,OV_FIETS,Yes
Anna Paulowna,ana001,2,1713861570,OV_FIETS,Yes
Goes,gs003,18,1713861570,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,0,1713861570,OV_FIETS,Yes
Roosendaal,rsd002,34,1713861570,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,1,1713861570,OV_FIETS,Yes
Gilze Rijen,gz001,0,1713861570,OV_FIETS,Yes
