description,locationCode,rentalBikes,fetchTime,open
Breda Centrum,Bd003,107,1688959428,No
Den Haag Mariahoeve,gvm001,2,1688959428,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,3,1688959428,Yes
Almere Centrum Landdrostdreef,alm001,62,1688959428,Yes
Zaltbommel,zbm002,25,1688959428,No
Schiedam,sdm001,23,1688959428,Yes
Zoetermeer Centrum West,ztm002,17,1688959428,Yes
Borne,bn001,8,1688959428,Yes
Zevenbergen,Zvb001,8,1688959428,Yes
Driehuis,drh001,6,1688959428,Yes
Helmond Brouwhuis,hmbh001,3,1688959428,Yes
Amsterdam Centraal Stationsplein,asd010,300,1688959428,Yes
Nijmegen Heyendaal,nmh001,0,1688959428,Yes
Barendrecht,brd002,22,1688959428,Yes
Rheden,rh001,3,1688959428,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,16,1688959428,No
Breda Belcrum,bd002,210,1688959428,Yes
Amsterdam Centraal IJzijde,asd008,298,1688959428,Yes
Amsterdam Noord,asd009,17,1688959428,Yes
Obdam,obd001,1,1688959428,Yes
Tiel,tl003,21,1688959428,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,75,1688959428,No
Santpoort Noord,sptn001,8,1688959428,Yes
Oss West,ow001,6,1688959428,Yes
Tilburg Zuid,tb003,234,1688959428,No
Groningen,gn001,544,1688959428,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,2,1688959428,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,153,1688959428,Yes
OV-ebike Maastricht,mt003,26,1688959428,Yes
Putten,pt001,4,1688959428,Yes
Houten Castellum,htnc001,36,1688959428,No
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,5,1688959428,Yes
Didam,did001,2,1688959428,Yes
Gouda,gd001,150,1688959428,No
Heemstede-Aerdenhout,had002,15,1688959428,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,5,1688959428,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,9,1688959428,Yes
Enkhuizen,ekz001,19,1688959428,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,8,1688959428,Yes
Goor,go001,2,1688959428,Yes
Sleeuwijk Tol West,GR002 ,3,1688959428,Yes
Barneveld Centrum,bnc001,4,1688959428,Yes
Hoofddorp,hfd002,51,1688959428,Yes
Zoetermeer Oost,ztmo001,3,1688959428,Yes
Hoogeveen,hgv003,26,1688959428,No
Oisterwijk,Ot001,7,1688959428,Yes
Duivendrecht,dvd001,2,1688959428,Yes
Helmond 't Hout,hmh001,4,1688959428,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,529,1688959428,Yes
Dronten,DRON001,6,1688959428,Yes
Heerenveen,hr002,13,1688959428,Yes
Utrecht Leidsche Rijn,utlr001,6,1688959428,Yes
Pijnacker Zuid,rtd907,2,1688959428,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,28,1688959428,Yes
Diemen,dmn001,1,1688959428,Yes
Boxtel - Kluis,btl004,5,1688959428,Yes
Voorburg,vb002,22,1688959428,Yes
Kampen,kpn003,22,1688959428,No
Meppel,mp002,13,1688959428,No
Hoogkarspel,hks001,3,1688959428,Yes
Westervoort,wtv001,4,1688959428,Yes
Bussum Zuid,bsmz001,3,1688959428,Yes
Amsterdam RAI,rai001,19,1688959428,Yes
Velp,vp001,0,1688959428,Yes
Leeuwarden,lw001,167,1688959428,Yes
Bunnik,bnk001,22,1688959428,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,1,1688959428,Yes
Amsterdam Amstel,asa001,121,1688959428,No
Geldermalsen,gdm001,1,1688959428,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,15,1688959428,Yes
Oss,o002,22,1688959428,No
Amsterdam Lelyplein,asdl001,4,1688959428,No
Otterlo,ed901,18,1688959428,Yes
Winsum,Wsm001,1,1688959428,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,39,1688959428,Yes
Ede-Wageningen Zuidzijde,ed001,165,1688959428,No
Tilburg Reeshof,tbr001,2,1688959428,Yes
OV-ebike Groningen,gn004,18,1688959428,Yes
Vleuten,vtn001,2,1688959428,Yes
Hilversum,hvs001,209,1688959428,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,18,1688959428,Yes
Terborg,tbg001,6,1688959428,Yes
Den Haag Centraal Stichthage,gvc001,65,1688959428,Yes
Varsseveld,vsv001,3,1688959428,Yes
Santpoort Zuid,sptz001,7,1688959428,Yes
Zevenaar,zv001,4,1688959428,Yes
Tilburg Noord,tb002,33,1688959428,No
Breukelen,bkl001,4,1688959428,Yes
Leiden de Vink,dvnk001,3,1688959428,Yes
Deurne,dn001,1,1688959428,Yes
Boskoop,bsk001,3,1688959428,Yes
Zoetermeer Driemanspolder,ztm003,20,1688959428,Yes
Landgraaf,lg001,2,1688959428,Yes
Heeze-Leende,hze001,9,1688959428,Yes
Olst,ost001,4,1688959428,Yes
Beesd,bsd001,5,1688959428,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,68,1688959428,Yes
Amersfoort Centraal,amf001,333,1688959428,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,772,1688959428,Yes
Utrecht Centraal Knoop,ut021,30,1688959428,No
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,1,1688959428,Yes
Beilen,bl001,19,1688959428,No
Den Dolder,dld001,6,1688959428,Yes
's-Hertogenbosch Oost,Hto001,6,1688959428,Yes
Assen,asn001,185,1688959428,Yes
Vlissingen,vs001,22,1688959428,No
Enschede,es003,82,1688959428,Yes
Helmond,hm001,20,1688959428,No
Delfzijl,Dz001,1,1688959428,Yes
Sliedrecht,sdt001,2,1688959428,Yes
Voorschoten,vst001,0,1688959428,Yes
Wijhe,wh001,3,1688959428,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,2,1688959428,Yes
Castricum,cas002,43,1688959428,Yes
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,4,1688959428,No
Reuver,rv001,6,1688959428,Yes
Ede-Wageningen Zuidplein,ed002,18,1688959428,Yes
Wijchen,wc001,0,1688959428,Yes
Elst,est001,5,1688959428,Yes
Apeldoorn,apd001,346,1688959428,No
"Delft, Fietsenstalling",dt002,276,1688959428,Yes
Rijswijk,rsw002,23,1688959428,Yes
Appingedam,Apg001,2,1688959428,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
