description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,5,1688956052,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688956052,Yes
Ermelo,eml001,4,1688956052,Unknown
Ravenstein,Rvs001,5,1688956052,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688956052,Yes
Schagen,sgn001,8,1688956052,Yes
Oldenzaal,odz001,2,1688956052,Yes
Cuijk,ck001,15,1688956052,Yes
Goes,gs003,13,1688956052,No
Vroomshoop,vhp001,4,1688956052,Yes
Best,bet001,17,1688956052,No
Winterswijk,ww001,4,1688956052,Yes
Amsterdam Bijlmer ArenA,asb003,26,1688956052,No
Utrecht Centraal Jaarbeursplein,ut016,514,1688956052,Yes
Zuidhorn,Zh001,7,1688956052,Yes
Soestdijk,sd001,2,1688956052,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,6,1688956052,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,45,1688956052,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,15,1688956052,No
Maarheeze,mz001,4,1688956052,Yes
Den Haag HS,gv001,71,1688956052,No
Heerhugowaard,hwd003,19,1688956052,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,11,1688956052,No
Deventer Boerhavelaan,dv003,20,1688956052,Yes
Uden,Ow002,8,1688956052,Yes
Deventer,dv001,134,1688956052,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688956052,Yes
Den Helder Zuid,hdrz001,5,1688956052,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,290,1688956052,Yes
Sneek,sk001,2,1688956052,Yes
Geldrop,Gp001,1,1688956052,Yes
Oudenbosch,odb001,3,1688956052,Yes
Anna Paulowna,ana001,1,1688956052,Yes
Horst Sevenum,hrt001,4,1688956052,Yes
Amersfoort Schothorst,amfs001,28,1688956052,No
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,51,1688956052,No
OV-ebike Arnhem Centrum,ah003,7,1688956052,No
Gilze Rijen,gz001,5,1688956052,Yes
Emmen,emn001,18,1688956052,No
Halfweg Zwanenburg,hwzb001,2,1688956052,Yes
Hoorn Kersenboogerd,hnk001,4,1688956052,Yes
Hoorn,hn001,49,1688956052,No
Rotterdam Kralingse Zoom,Rta003,17,1688956052,Yes
Rhenen,rhn001,1,1688956052,Yes
Rijssen,rsn001,5,1688956052,Yes
Venlo,vl001,44,1688956052,No
Ommen,omn001,2,1688956052,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,17,1688956052,No
Groningen Noord,Gnn001,7,1688956052,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688956052,Yes
Haarlem Spaarnwoude,hlms001,0,1688956052,Yes
Dordrecht,ddr001,40,1688956052,No
Soest Zuid,stz001,3,1688956052,Yes
Haren,HRN002,0,1688956052,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,18,1688956052,Yes
Utrecht P+R Westraven,ut007,10,1688956052,Yes
Maastricht Randwyck,mtr001,3,1688956052,Yes
Amsterdam Muiderpoort,asdm001,31,1688956052,No
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688956052,Yes
Meerssen,mes001,2,1688956052,Yes
Maassluis,mss001,10,1688956052,No
Weesp,wp001,35,1688956052,No
Weert,wt003,21,1688956052,No
Vierlingsbeek,vlb001,4,1688956052,Yes
Amsterdam Sloterdijk,ass001,121,1688956052,No
Gorinchem,gr001,2,1688956052,Yes
Rotterdam Alexander,rta001,0,1688956052,Yes
Valkenburg,vk001,4,1688956052,Yes
Almelo,aml002,0,1688956052,Yes
Bloemendaal,bll001,0,1688956052,Yes
Etten-Leur,etn001,3,1688956052,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,16,1688956052,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688956052,Yes
Doetinchem,dtc001,2,1688956052,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,6,1688956052,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688956052,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,6,1688956052,Yes
Zwolle,zl004,272,1688956052,No
Baarn,brn002,26,1688956052,No
Nijmegen,nm001,177,1688956052,No
Bovenkarspel-Grootebroek,bkg001,3,1688956052,Yes
Dieren,dr001,3,1688956052,Yes
Zeist,db002,17,1688956052,Yes
Driebergen-Zeist,db001,123,1688956052,No
Echt,ec001,5,1688956052,Yes
Lelystad Centrum,lls003,14,1688956052,Yes
Middelburg,mdb002,24,1688956052,No
Raalte,rat001,5,1688956052,Yes
Dalfsen,dl001,2,1688956052,Yes
Rotterdam Slinge,rtd904,4,1688956052,Yes
Boxmeer,Bmr001,12,1688956052,Yes
Pijnacker,rtd906,4,1688956052,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,6,1688956052,Unknown
Voorhout,vh001,4,1688956052,Yes
Maastricht Noord,mtn001,9,1688956052,Yes
Doetinchem de Huet,dtch001,4,1688956052,Yes
Delden,ddn001,1,1688956052,Yes
Muiden P&R,wp901,7,1688956052,Yes
't Harde,Hde001,5,1688956052,Yes
Hengelo Gezondheidspark,hglg001,5,1688956052,Yes
Bodegraven,bdg001,4,1688956052,Yes
Utrecht Overvecht,uto001,8,1688956052,No
Hilversum Sportpark ,hvsp001,11,1688956052,No
Delft Zuid,dtz001,,1688956052,Yes
Vught,Vg001,5,1688956052,Yes
Amsterdam Zuid Zuidplein,asdz001,148,1688956052,No
Heemskerk,hk001,4,1688956052,Yes
Amsterdam Zuid Mahlerplein,asdz003,106,1688956052,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688956052,No
Utrecht Zuilen,utzl001,7,1688956052,Yes
Alphen aan den Rijn,apn001,42,1688956052,No
Rotterdam Blaak,rtb001,7,1688956052,No
Vriezenveen,vz001,4,1688956052,Yes
Zwijndrecht,zwd003,28,1688956052,No
OV-ebike Driebergen-Zeist,db003,24,1688956052,No
Eindhoven Noordzijde,ehv003,2,1688956052,No
Eindhoven Zuidzijde (centrum),ehv002,229,1688956052,No
Winschoten,ws001,5,1688956052,Yes
Veghel,Btl003,6,1688956052,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,49,1688956052,No
Woerden,wd001,54,1688956052,No
s-Hertogenbosch,ht001,234,1688956052,No
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1688956052,Yes
Waalwijk,ht002,6,1688956052,Yes
Maarssen,mas003,24,1688956052,No
Kerkrade Centrum,krd001,2,1688956052,Yes
Venray,vry001,18,1688956052,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688956052,No
Aalten,atn001,5,1688956052,Yes
Haarlem Fiets Inn,hlm002,229,1688956052,No
Bilthoven,bhv002,29,1688956052,No
Purmerend,pmr001,3,1688956052,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688956052,Yes
Beverwijk,bv002,48,1688956052,No
Boxtel,btl001,14,1688956052,No
Hoogezand Sappemeer,Hgz001,4,1688956052,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688956052,Yes
Roermond,rm001,48,1688956052,No
Krommenie-Assendelft,kma001,4,1688956052,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688956052,Yes
Rosmalen,rs001,6,1688956052,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688956052,Yes
Utrecht P+R Papendorp,ut904,2,1688956052,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688956052,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,242,1688956052,No
Utrecht Rijnsweerd,ut903,8,1688956052,Yes
Alkmaar,amr001,77,1688956052,No
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,282,1688956052,Yes
Tilburg West Universiteit,tbu001,15,1688956052,Yes
Sittard,std002,22,1688956052,No
"Leiden Centraal, Centrumzijde",ledn002,5,1688956052,No
Gouda Goverwelle,gdg001,2,1688956052,Yes
Den Haag Laan van NOI,laa001,0,1688956052,Yes
Alkmaar Noord,amrn002,28,1688956052,No
Zandvoort,zvt001,15,1688956052,Yes
Uitgeest,utg001,2,1688956052,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,4,1688956052,Yes
Houten,htn001,58,1688956052,No
Steenwijk,swk002,7,1688956052,No
Lage Zwaluwe,Zlw001,2,1688956052,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,66,1688956052,No
Zwolle Hanzeland,zl003,20,1688956052,No
Breda Centrum,Bd003,107,1688956052,No
Den Haag Mariahoeve,gvm001,2,1688956052,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,3,1688956052,Yes
Almere Centrum Landdrostdreef,alm001,62,1688956052,No
Zaltbommel,zbm002,25,1688956052,No
Schiedam,sdm001,23,1688956052,No
Zoetermeer Centrum West,ztm002,17,1688956052,No
Borne,bn001,8,1688956052,Yes
Zevenbergen,Zvb001,8,1688956052,Yes
Driehuis,drh001,6,1688956052,Yes
Helmond Brouwhuis,hmbh001,3,1688956052,Yes
Amsterdam Centraal Stationsplein,asd010,300,1688956052,Yes
Nijmegen Heyendaal,nmh001,0,1688956052,Yes
Barendrecht,brd002,22,1688956052,No
Rheden,rh001,3,1688956052,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,16,1688956052,No
Breda Belcrum,bd002,210,1688956052,No
Amsterdam Centraal IJzijde,asd008,300,1688956052,No
Amsterdam Noord,asd009,17,1688956052,No
Obdam,obd001,1,1688956052,Yes
Tiel,tl003,21,1688956052,No
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,75,1688956052,No
Santpoort Noord,sptn001,8,1688956052,Yes
Oss West,ow001,6,1688956052,Yes
Tilburg Zuid,tb003,234,1688956052,No
Groningen,gn001,543,1688956052,No
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,2,1688956052,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,153,1688956052,No
OV-ebike Maastricht,mt003,26,1688956052,No
Putten,pt001,4,1688956052,Yes
Houten Castellum,htnc001,36,1688956052,No
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,5,1688956052,Yes
Didam,did001,2,1688956052,Yes
Gouda,gd001,150,1688956052,No
Heemstede-Aerdenhout,had002,15,1688956052,No
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,5,1688956052,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,10,1688956052,Yes
Enkhuizen,ekz001,19,1688956052,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,8,1688956052,Yes
Goor,go001,2,1688956052,Yes
Sleeuwijk Tol West,GR002 ,3,1688956052,Yes
Barneveld Centrum,bnc001,4,1688956052,Yes
Hoofddorp,hfd002,51,1688956052,No
Zoetermeer Oost,ztmo001,3,1688956052,Yes
Hoogeveen,hgv003,26,1688956052,No
Oisterwijk,Ot001,7,1688956052,Yes
Duivendrecht,dvd001,2,1688956052,Yes
Helmond 't Hout,hmh001,4,1688956052,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,527,1688956052,No
Dronten,DRON001,6,1688956052,Yes
Heerenveen,hr002,13,1688956052,No
Utrecht Leidsche Rijn,utlr001,6,1688956052,Yes
Pijnacker Zuid,rtd907,2,1688956052,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,29,1688956052,No
Diemen,dmn001,1,1688956052,Yes
Boxtel - Kluis,btl004,5,1688956052,Yes
Voorburg,vb002,22,1688956052,No
Kampen,kpn003,22,1688956052,No
Meppel,mp002,13,1688956052,No
Hoogkarspel,hks001,3,1688956052,Yes
Westervoort,wtv001,4,1688956052,Yes
Bussum Zuid,bsmz001,3,1688956052,Yes
Amsterdam RAI,rai001,19,1688956052,No
Velp,vp001,0,1688956052,Yes
Leeuwarden,lw001,167,1688956052,No
Bunnik,bnk001,22,1688956052,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,1,1688956052,Yes
Amsterdam Amstel,asa001,121,1688956052,No
Geldermalsen,gdm001,1,1688956052,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,15,1688956052,No
Oss,o002,22,1688956052,No
Amsterdam Lelyplein,asdl001,4,1688956052,No
Otterlo,ed901,18,1688956052,Yes
Winsum,Wsm001,1,1688956052,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,39,1688956052,No
Ede-Wageningen Zuidzijde,ed001,165,1688956052,No
Tilburg Reeshof,tbr001,2,1688956052,Yes
OV-ebike Groningen,gn004,18,1688956052,No
Vleuten,vtn001,2,1688956052,Yes
Hilversum,hvs001,209,1688956052,No
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,18,1688956052,Yes
Terborg,tbg001,6,1688956052,Yes
Den Haag Centraal Stichthage,gvc001,65,1688956052,No
Varsseveld,vsv001,3,1688956052,Yes
Santpoort Zuid,sptz001,7,1688956052,Yes
Zevenaar,zv001,4,1688956052,Yes
Tilburg Noord,tb002,33,1688956052,No
Breukelen,bkl001,4,1688956052,Yes
Leiden de Vink,dvnk001,3,1688956052,Yes
Deurne,dn001,1,1688956052,Yes
Boskoop,bsk001,3,1688956052,Yes
Zoetermeer Driemanspolder,ztm003,20,1688956052,No
Landgraaf,lg001,2,1688956052,Yes
Heeze-Leende,hze001,9,1688956052,Yes
Olst,ost001,4,1688956052,Yes
Beesd,bsd001,5,1688956052,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,68,1688956052,No
