description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1714076210,OV_FIETS,Yes
Brummen,bmn001,4,1714076210,OV_FIETS,Yes
Ermelo,eml001,2,1714076210,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1714076210,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,82,1714076210,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1714076210,OV_FIETS,Yes
Lochem,lc001,6,1714076210,OV_FIETS,Yes
Bergen op Zoom,bgn002,23,1714076210,OV_FIETS,Yes
Oldenzaal,odz001,3,1714076210,OV_FIETS,Yes
Cuijk,ck001,17,1714076210,OV_FIETS,Yes
Veenendaal-De klomp,klp001,18,1714076210,OV_FIETS,Yes
Vroomshoop,vhp001,4,1714076210,OV_FIETS,Yes
Best,bet001,24,1714076210,OV_FIETS,No
Winterswijk,ww001,6,1714076210,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,7,1714076210,OV_FIETS,Yes
Zuidhorn,Zh001,6,1714076210,OV_FIETS,Yes
Houten Castellum,htnc001,38,1714076210,OV_FIETS,Yes
Voorhout,vh001,3,1714076210,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1714076210,OV_FIETS,Yes
Harderwijk,hd001,54,1714076210,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,10,1714076210,OV_FIETS,Yes
Den Haag HS,gv001,42,1714076210,OV_FIETS,Yes
Heerhugowaard,hwd003,27,1714076210,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,18,1714076210,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1714076210,OV_FIETS,Yes
Uden,Ow002,8,1714076210,OV_FIETS,Yes
Deventer,dv001,126,1714076210,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,25,1714076210,OV_FIETS,No
Helmond Brandevoort,hmbv001,1,1714076210,OV_FIETS,Yes
Den Helder Zuid,hdrz001,4,1714076210,OV_FIETS,Yes
Castricum,cas002,58,1714076210,OV_FIETS,Yes
Sneek,sk001,6,1714076210,OV_FIETS,Yes
Geldrop,Gp001,5,1714076210,OV_FIETS,Yes
Oudenbosch,odb001,5,1714076210,OV_FIETS,Yes
Anna Paulowna,ana001,3,1714076210,OV_FIETS,Yes
Goes,gs003,26,1714076210,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,22,1714076210,OV_FIETS,Yes
Roosendaal,rsd002,53,1714076210,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,24,1714076210,OV_FIETS,Yes
Gilze Rijen,gz001,6,1714076210,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,2,1714076210,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1714076210,OV_FIETS,Yes
Hoorn,hn001,53,1714076210,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,19,1714076210,OV_FIETS,Yes
Boskoop,bsk001,3,1714076210,OV_FIETS,Yes
Rijssen,rsn001,8,1714076210,OV_FIETS,Yes
Venlo,vl001,58,1714076210,OV_FIETS,Yes
Ommen,omn001,6,1714076210,OV_FIETS,Yes
Culemborg,cl003,15,1714076210,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1714076210,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,2,1714076210,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1714076210,OV_FIETS,Yes
Voorburg,vb002,30,1714076210,OV_FIETS,Yes
Soest Zuid,stz001,5,1714076210,OV_FIETS,Yes
Haren,HRN002,2,1714076210,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,24,1714076210,OV_FIETS,Yes
Maarheeze,mz001,1,1714076210,OV_FIETS,Yes
Maastricht Randwyck,mtr001,2,1714076210,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,26,1714076210,OV_FIETS,Yes
Dieren,dr001,10,1714076210,OV_FIETS,Yes
Wolfheze,wf001,3,1714076210,OV_FIETS,Yes
Meerssen,mes001,2,1714076210,OV_FIETS,Yes
Dordrecht,ddr001,57,1714076210,OV_FIETS,Yes
Maassluis,mss001,7,1714076210,OV_FIETS,Yes
Weesp,wp001,41,1714076210,OV_FIETS,Yes
Vierlingsbeek,vlb001,5,1714076210,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,128,1714076210,OV_FIETS,Yes
Gorinchem,gr001,4,1714076210,OV_FIETS,Yes
Rotterdam Alexander,rta001,4,1714076210,OV_FIETS,Yes
Valkenburg,vk001,8,1714076210,OV_FIETS,Yes
Almelo,aml002,24,1714076210,OV_FIETS,Yes
Bloemendaal,bll001,1,1714076210,OV_FIETS,Yes
Etten-Leur,etn001,3,1714076210,OV_FIETS,Yes
Heiloo,hlo001,15,1714076210,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,139,1714076210,OV_FIETS,Yes
Purmerend Overwhere,pmo001,1,1714076210,OV_FIETS,Yes
Lelystad Centrum,lls003,21,1714076210,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,341,1714076210,OV_FIETS,Yes
Zwolle Hanzeland,zl003,23,1714076210,OV_FIETS,Yes
Holten,hon001,7,1714076210,OV_FIETS,Yes
Wijhe,wh001,4,1714076210,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,6,1714076210,OV_FIETS,Yes
Zwolle,zl004,269,1714076210,OV_FIETS,Yes
Nijmegen,nm001,162,1714076210,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,3,1714076210,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,27,1714076210,OV_FIETS,Yes
Zeist,db002,23,1714076210,OV_FIETS,Yes
Driebergen-Zeist,db001,128,1714076210,OV_FIETS,Yes
Echt,ec001,10,1714076210,OV_FIETS,Yes
Raalte,rat001,6,1714076210,OV_FIETS,Yes
Dalfsen,dl001,0,1714076210,OV_FIETS,Yes
Rotterdam Slinge,rtd904,5,1714076210,OV_FIETS,Yes
Boxmeer,Bmr001,15,1714076210,OV_FIETS,Yes
Pijnacker,rtd906,4,1714076210,OV_FIETS,Yes
Veenendaal Centrum,vndc002,2,1714076210,OV_FIETS,Yes
Nunspeet,Ns001,7,1714076210,OV_FIETS,Unknown
Maastricht Noord,mtn001,6,1714076210,OV_FIETS,Yes
Doetinchem de Huet,dtch001,9,1714076210,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,8,1714076210,OV_FIETS,Yes
Delden,ddn001,1,1714076210,OV_FIETS,Yes
Muiden P&R,wp901,5,1714076210,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,7,1714076210,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,5,1714076210,OV_FIETS,Yes
Bodegraven,bdg001,7,1714076210,OV_FIETS,Yes
Utrecht Overvecht,uto001,19,1714076210,OV_FIETS,Yes
Soestdijk,sd001,3,1714076210,OV_FIETS,Yes
Delft Zuid,dtz001,,1714076210,OV_FIETS,Yes
Vught,Vg001,9,1714076210,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,87,1714076210,OV_FIETS,Yes
Heemskerk,hk001,2,1714076210,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,114,1714076210,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1700488276,OV_FIETS,Yes
Utrecht Zuilen,utzl001,0,1714076210,OV_FIETS,Yes
Alphen aan den Rijn,apn001,39,1714076210,OV_FIETS,Yes
Rotterdam Blaak,rtb001,9,1714076210,OV_FIETS,No
Vriezenveen,vz001,4,1714076210,OV_FIETS,Yes
Zwijndrecht,zwd003,27,1714076210,OV_FIETS,Yes
Eindhoven OV-fiets PopUp (naast AH),ehv004,34,1698620813,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,58,1714076210,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,34,1714076210,OV_FIETS,Yes
Winschoten,ws001,3,1714076210,OV_FIETS,Yes
Overveen,ovn001,4,1714076210,OV_FIETS,Yes
Veghel,Btl003,7,1714076210,OV_FIETS,Yes
Naarden-Bussum,ndb003,56,1714076210,OV_FIETS,Yes
Woerden,wd001,55,1714076210,OV_FIETS,Yes
s-Hertogenbosch,ht001,259,1714076210,OV_FIETS,Yes
Baarn,brn002,35,1714076210,OV_FIETS,Yes
Waalwijk,ht002,7,1714076210,OV_FIETS,Yes
Kerkrade Centrum,krd001,4,1714076210,OV_FIETS,Yes
Veenendaal West,vndw001,7,1714076210,OV_FIETS,Yes
Aalten,atn001,6,1714076210,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,242,1714076210,OV_FIETS,Yes
Bilthoven,bhv002,35,1714076210,OV_FIETS,Yes
Purmerend,pmr001,4,1714076210,OV_FIETS,Yes
Hardenberg,hdb001,6,1714076210,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,254,1714076210,OV_FIETS,Yes
Beverwijk,bv002,56,1714076210,OV_FIETS,Yes
Boxtel,btl001,15,1714076210,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,9,1714076210,OV_FIETS,Yes
Santpoort Noord,sptn001,8,1714076210,OV_FIETS,Yes
Amersfoort Vathorst,avat001,3,1714076210,OV_FIETS,Yes
Roermond,rm001,55,1714076210,OV_FIETS,Yes
Krommenie-Assendelft,kma001,1,1714076210,OV_FIETS,Yes
Heerlen,hrl002,27,1714076210,OV_FIETS,Yes
Rosmalen,rs001,10,1714076210,OV_FIETS,Yes
Vianen OV-fiets ,ut905,18,1714076210,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,4,1714076210,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,8,1714076210,OV_FIETS,Yes
Arnhem Centrum,ah001,318,1714076210,OV_FIETS,Yes
Hoofddorp,hfd002,63,1714076210,OV_FIETS,Yes
Alkmaar,amr001,116,1714076210,OV_FIETS,Yes
Schagen,sgn001,14,1714076210,OV_FIETS,Yes
Rotterdam Centraal,rtd001,504,1714076210,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,12,1714076210,OV_FIETS,Yes
Gouda Goverwelle,gdg001,7,1714076210,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,1,1714076210,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,162,1714076210,OV_FIETS,Yes
Uitgeest,utg001,4,1714076210,OV_FIETS,Yes
Den Helder,hdr002,27,1714076210,OV_FIETS,Yes
Alkmaar Noord,amrn002,28,1714076210,OV_FIETS,Yes
Nootdorp,gvc901,3,1714076210,OV_FIETS,Yes
Houten,htn001,56,1714076210,OV_FIETS,Yes
Steenwijk,swk002,9,1714076210,OV_FIETS,Yes
Hoogeveen,hgv003,33,1714076210,OV_FIETS,Yes
Zutphen,zp001,93,1714076210,OV_FIETS,Yes
Breda Centrum,Bd003,159,1714076210,OV_FIETS,No
Den Haag Mariahoeve,gvm001,3,1714076210,OV_FIETS,Yes
Venray,vry001,24,1714076210,OV_FIETS,Yes
Barneveld Noord,bnn001,6,1714076210,OV_FIETS,Yes
Zaltbommel,zbm002,29,1714076210,OV_FIETS,Yes
Schiedam,sdm001,15,1714076210,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,20,1714076210,OV_FIETS,Yes
Borne,bn001,8,1714076210,OV_FIETS,Yes
Zevenbergen,Zvb001,9,1714076210,OV_FIETS,Yes
Driehuis,drh001,5,1714076210,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,1,1714076210,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,0,1714076210,OV_FIETS,Yes
Barendrecht,brd002,24,1714076210,OV_FIETS,Yes
Rheden,rh001,5,1714076210,OV_FIETS,Yes
