description,locationCode,rentalBikes,fetchTime,open
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688915267,No
Aalten,atn001,5,1688915267,Yes
Haarlem Fiets Inn,hlm002,147,1688915267,Yes
Bilthoven,bhv002,25,1688915267,Yes
Purmerend,pmr001,2,1688915267,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688915267,Yes
Beverwijk,bv002,41,1688915267,Yes
Boxtel,btl001,14,1688915267,No
Hoogezand Sappemeer,Hgz001,4,1688915267,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,3,1688915267,Yes
Roermond,rm001,38,1688915267,Yes
Krommenie-Assendelft,kma001,4,1688915267,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688915267,Yes
Rosmalen,rs001,4,1688915267,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688915267,Yes
Utrecht P+R Papendorp,ut904,2,1688915267,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688915267,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,197,1688915267,Yes
Utrecht Rijnsweerd,ut903,9,1688915267,Yes
Alkmaar,amr001,57,1688915267,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,94,1688915267,Yes
Tilburg West Universiteit,tbu001,13,1688915267,Yes
Sittard,std002,18,1688915267,Yes
"Leiden Centraal, Centrumzijde",ledn002,5,1688915267,No
Gouda Goverwelle,gdg001,0,1688915267,Yes
Den Haag Laan van NOI,laa001,0,1688915267,Yes
Alkmaar Noord,amrn002,23,1688915267,Yes
Zandvoort,zvt001,9,1688915267,Yes
Uitgeest,utg001,0,1688915267,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,4,1688915267,Yes
Houten,htn001,55,1688915267,Yes
Steenwijk,swk002,8,1688915267,Yes
Lage Zwaluwe,Zlw001,0,1688915267,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,59,1688915267,Yes
Zwolle Hanzeland,zl003,18,1688915267,Yes
Breda Centrum,Bd003,99,1688915267,Yes
Den Haag Mariahoeve,gvm001,2,1688915267,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,2,1688915267,Yes
Almere Centrum Landdrostdreef,alm001,50,1688915267,Yes
Zaltbommel,zbm002,23,1688915267,Yes
Schiedam,sdm001,18,1688915267,Yes
Zoetermeer Centrum West,ztm002,16,1688915267,Yes
Borne,bn001,8,1688915267,Yes
Zevenbergen,Zvb001,8,1688915267,Yes
Driehuis,drh001,6,1688915267,Yes
Helmond Brouwhuis,hmbh001,3,1688915267,Yes
Amsterdam Centraal Stationsplein,asd010,145,1688915267,Yes
Nijmegen Heyendaal,nmh001,0,1688915267,Yes
Barendrecht,brd002,23,1688915267,Yes
Rheden,rh001,5,1688915267,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,14,1688915267,Yes
Breda Belcrum,bd002,178,1688915267,Yes
Amsterdam Centraal IJzijde,asd008,152,1688915267,Yes
Amsterdam Noord,asd009,8,1688915267,Yes
Obdam,obd001,0,1688915267,Yes
Tiel,tl003,21,1688915267,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,38,1688915267,Yes
Santpoort Noord,sptn001,8,1688915267,Yes
Oss West,ow001,6,1688915267,Yes
Tilburg Zuid,tb003,184,1688915267,Yes
Groningen,gn001,429,1688915267,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,2,1688915267,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,142,1688915267,Yes
OV-ebike Maastricht,mt003,21,1688915267,Yes
Putten,pt001,4,1688915267,Yes
Houten Castellum,htnc001,31,1688915267,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,4,1688915267,Yes
Didam,did001,2,1688915267,Yes
Gouda,gd001,129,1688915267,Yes
Heemstede-Aerdenhout,had002,9,1688915267,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,2,1688915267,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,7,1688915267,Yes
Enkhuizen,ekz001,19,1688915267,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,2,1688915267,Yes
Goor,go001,2,1688915267,Yes
Sleeuwijk Tol West,GR002 ,3,1688915267,Yes
Barneveld Centrum,bnc001,3,1688915267,Yes
Hoofddorp,hfd002,46,1688915267,Yes
Zoetermeer Oost,ztmo001,2,1688915267,Yes
Hoogeveen,hgv003,21,1688915267,Yes
Oisterwijk,Ot001,6,1688915267,Yes
Duivendrecht,dvd001,2,1688915267,Yes
Helmond 't Hout,hmh001,4,1688915267,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,392,1688915267,Yes
Dronten,DRON001,6,1688915267,Yes
Heerenveen,hr002,8,1688915267,Yes
Utrecht Leidsche Rijn,utlr001,4,1688915267,Yes
Pijnacker Zuid,rtd907,2,1688915267,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,30,1688915267,Yes
Diemen,dmn001,0,1688915267,Yes
Boxtel - Kluis,btl004,5,1688915267,Yes
Voorburg,vb002,21,1688915267,Yes
Kampen,kpn003,23,1688915267,Yes
Meppel,mp002,10,1688915267,Yes
Hoogkarspel,hks001,3,1688915267,Yes
Westervoort,wtv001,2,1688915267,Yes
Bussum Zuid,bsmz001,2,1688915267,Yes
Amsterdam RAI,rai001,10,1688915267,Yes
Velp,vp001,1,1688915267,Yes
Leeuwarden,lw001,146,1688915267,Yes
Bunnik,bnk001,20,1688915267,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,2,1688915267,Yes
Amsterdam Amstel,asa001,56,1688915267,Yes
Geldermalsen,gdm001,2,1688915267,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,11,1688915267,Yes
Oss,o002,13,1688915267,Yes
Amsterdam Lelyplein,asdl001,0,1688915267,No
Otterlo,ed901,18,1688915267,Yes
Winsum,Wsm001,0,1688915267,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,31,1688915267,Yes
Ede-Wageningen Zuidzijde,ed001,165,1688915267,Yes
Tilburg Reeshof,tbr001,1,1688915267,Yes
OV-ebike Groningen,gn004,16,1688915267,Yes
Vleuten,vtn001,1,1688915267,Yes
Hilversum,hvs001,173,1688915267,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,12,1688915267,Yes
Terborg,tbg001,4,1688915267,Yes
Den Haag Centraal Stichthage,gvc001,30,1688915267,Yes
Varsseveld,vsv001,3,1688915267,Yes
Santpoort Zuid,sptz001,7,1688915267,Yes
Zevenaar,zv001,3,1688915267,Yes
Tilburg Noord,tb002,27,1688915267,Yes
Breukelen,bkl001,1,1688915267,Yes
Leiden de Vink,dvnk001,2,1688915267,Yes
Deurne,dn001,0,1688915267,Yes
Boskoop,bsk001,3,1688915267,Yes
Zoetermeer Driemanspolder,ztm003,20,1688915267,Yes
Landgraaf,lg001,2,1688915267,Yes
Heeze-Leende,hze001,9,1688915267,Yes
Olst,ost001,3,1688915267,Yes
Beesd,bsd001,5,1688915267,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,63,1688915267,Yes
Amersfoort Centraal,amf001,302,1688915267,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,599,1688915267,Yes
Utrecht Centraal Knoop,ut021,21,1688915267,Yes
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,2,1688915267,Yes
Beilen,bl001,19,1688915267,No
Den Dolder,dld001,3,1688915267,Yes
's-Hertogenbosch Oost,Hto001,6,1688915267,Yes
Assen,asn001,169,1688915267,Yes
Vlissingen,vs001,18,1688915267,No
Enschede,es003,72,1688915267,Yes
Helmond,hm001,16,1688915267,Yes
Delfzijl,Dz001,1,1688915267,Yes
Sliedrecht,sdt001,2,1688915267,Yes
Voorschoten,vst001,0,1688915267,Yes
Wijhe,wh001,2,1688915267,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,2,1688915267,Yes
Castricum,cas002,20,1688915267,Yes
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,4,1688915267,No
Reuver,rv001,8,1688915267,Yes
Ede-Wageningen Zuidplein,ed002,21,1688915267,Yes
Wijchen,wc001,1,1688915267,Yes
Elst,est001,4,1688915267,Yes
Apeldoorn,apd001,318,1688915267,Yes
"Delft, Fietsenstalling",dt002,238,1688915267,Yes
Rijswijk,rsw002,22,1688915267,Yes
Appingedam,Apg001,2,1688915267,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
