description,locationCode,rentalBikes,fetchTime,open
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,27,1688987261,Yes
Zwolle Hanzeland,zl003,4,1688987261,Yes
Breda Centrum,Bd003,6,1688987261,Yes
Den Haag Mariahoeve,gvm001,1,1688987261,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,0,1688987261,Yes
Almere Centrum Landdrostdreef,alm001,40,1688987261,Yes
Zaltbommel,zbm002,9,1688987261,Yes
Schiedam,sdm001,5,1688987261,Yes
Zoetermeer Centrum West,ztm002,13,1688987261,Yes
Borne,bn001,8,1688987261,Yes
Zevenbergen,Zvb001,6,1688987261,Yes
Driehuis,drh001,2,1688987261,Yes
Helmond Brouwhuis,hmbh001,3,1688987261,Yes
Amsterdam Centraal Stationsplein,asd010,12,1688987261,Yes
Nijmegen Heyendaal,nmh001,2,1688987261,Yes
Barendrecht,brd002,16,1688987261,Yes
Rheden,rh001,3,1688987261,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,1,1688987261,Yes
Breda Belcrum,bd002,68,1688987261,Yes
Amsterdam Centraal IJzijde,asd008,10,1688987261,Yes
Amsterdam Noord,asd009,14,1688987261,Yes
Obdam,obd001,1,1688987261,Yes
Tiel,tl003,13,1688987261,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,0,1688987261,Yes
Santpoort Noord,sptn001,5,1688987261,Yes
Oss West,ow001,6,1688987261,Yes
Tilburg Zuid,tb003,86,1688987261,Yes
Groningen,gn001,312,1688987261,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,1,1688987261,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,110,1688987261,Yes
OV-ebike Maastricht,mt003,21,1688987261,Yes
Putten,pt001,4,1688987261,Yes
Houten Castellum,htnc001,32,1688987261,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,3,1688987261,Yes
Didam,did001,1,1688987261,Yes
Gouda,gd001,86,1688987261,Yes
Heemstede-Aerdenhout,had002,3,1688987261,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,1,1688987261,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,7,1688987261,Yes
Enkhuizen,ekz001,15,1688987261,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,7,1688987261,Yes
Goor,go001,4,1688987261,Yes
Sleeuwijk Tol West,GR002 ,3,1688987261,Yes
Barneveld Centrum,bnc001,4,1688987261,Yes
Hoofddorp,hfd002,5,1688987261,Yes
Zoetermeer Oost,ztmo001,1,1688987261,Yes
Hoogeveen,hgv003,4,1688987261,Yes
Oisterwijk,Ot001,2,1688987261,Yes
Duivendrecht,dvd001,0,1688987261,Yes
Helmond 't Hout,hmh001,4,1688987261,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,79,1688987261,Yes
Dronten,DRON001,3,1688987261,Yes
Heerenveen,hr002,0,1688987261,Yes
Utrecht Leidsche Rijn,utlr001,2,1688987261,Yes
Pijnacker Zuid,rtd907,1,1688987261,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,17,1688987261,Yes
Diemen,dmn001,0,1688987261,Yes
Boxtel - Kluis,btl004,5,1688987261,Yes
Voorburg,vb002,12,1688987261,Yes
Kampen,kpn003,17,1688987261,Yes
Meppel,mp002,4,1688987261,Yes
Hoogkarspel,hks001,3,1688987261,Yes
Westervoort,wtv001,0,1688987261,Yes
Bussum Zuid,bsmz001,2,1688987261,Yes
Amsterdam RAI,rai001,11,1688987261,Yes
Velp,vp001,0,1688987261,Yes
Leeuwarden,lw001,57,1688987261,Yes
Bunnik,bnk001,8,1688987261,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,21,1688987261,Yes
Amsterdam Amstel,asa001,1,1688987261,Yes
Geldermalsen,gdm001,0,1688987261,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,0,1688987261,Yes
Oss,o002,0,1688987261,Yes
Amsterdam Lelyplein,asdl001,0,1688987261,No
Otterlo,ed901,18,1688987261,Yes
Winsum,Wsm001,1,1688987261,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,17,1688987261,Yes
Ede-Wageningen Zuidzijde,ed001,1,1688987261,Yes
Tilburg Reeshof,tbr001,2,1688987261,Yes
OV-ebike Groningen,gn004,8,1688987261,Yes
Vleuten,vtn001,1,1688987261,Yes
Hilversum,hvs001,14,1688987261,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,14,1688987261,Yes
Terborg,tbg001,6,1688987261,Yes
Den Haag Centraal Stichthage,gvc001,7,1688987261,Yes
Varsseveld,vsv001,2,1688987261,Yes
Santpoort Zuid,sptz001,7,1688987261,Yes
Zevenaar,zv001,2,1688987261,Yes
Tilburg Noord,tb002,35,1688987261,Yes
Breukelen,bkl001,0,1688987261,Yes
Leiden de Vink,dvnk001,2,1688987261,Yes
Deurne,dn001,0,1688987261,Yes
Boskoop,bsk001,2,1688987261,Yes
Zoetermeer Driemanspolder,ztm003,8,1688987261,Yes
Landgraaf,lg001,2,1688987261,Yes
Heeze-Leende,hze001,7,1688987261,Yes
Olst,ost001,3,1688987261,Yes
Beesd,bsd001,4,1688987261,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,33,1688987261,Yes
Amersfoort Centraal,amf001,31,1688987261,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,173,1688987261,Yes
Utrecht Centraal Knoop,ut021,8,1688987261,Yes
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,0,1688987261,Yes
Beilen,bl001,15,1688987261,Yes
Den Dolder,dld001,0,1688987261,Yes
's-Hertogenbosch Oost,Hto001,0,1688987261,Yes
Assen,asn001,103,1688987261,Yes
Vlissingen,vs001,13,1688987261,Yes
Enschede,es003,67,1688987261,Yes
Helmond,hm001,10,1688987261,Yes
Delfzijl,Dz001,1,1688987261,Yes
Sliedrecht,sdt001,0,1688987261,Yes
Voorschoten,vst001,0,1688987261,Yes
Wijhe,wh001,1,1688987261,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,1,1688987261,Yes
Castricum,cas002,12,1688987261,Yes
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,4,1688987261,Yes
Reuver,rv001,7,1688987261,Yes
Ede-Wageningen Zuidplein,ed002,0,1688987261,Yes
Wijchen,wc001,0,1688987261,Yes
Elst,est001,0,1688987261,Yes
Apeldoorn,apd001,146,1688987261,Yes
"Delft, Fietsenstalling",dt002,12,1688987261,Yes
Rijswijk,rsw002,22,1688987261,Yes
Appingedam,Apg001,1,1688987261,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
