description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,0,1701441502,OV_FIETS,Yes
Brummen,bmn001,6,1701441502,OV_FIETS,Yes
Ermelo,eml001,1,1701441502,OV_FIETS,Unknown
Ravenstein,Rvs001,8,1701441502,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,67,1701441502,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1701441502,OV_FIETS,Yes
Lochem,lc001,4,1701441502,OV_FIETS,Yes
Bergen op Zoom,bgn002,11,1701441502,OV_FIETS,Yes
Oldenzaal,odz001,0,1701441502,OV_FIETS,Yes
Cuijk,ck001,14,1701441502,OV_FIETS,Yes
Veenendaal-De klomp,klp001,20,1701441502,OV_FIETS,Yes
Vroomshoop,vhp001,4,1701441502,OV_FIETS,Yes
Best,bet001,14,1701441502,OV_FIETS,Yes
Winterswijk,ww001,5,1701441502,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,3,1701441502,OV_FIETS,Yes
Zuidhorn,Zh001,6,1701441502,OV_FIETS,Yes
Houten Castellum,htnc001,31,1701441502,OV_FIETS,Yes
Voorhout,vh001,4,1701441502,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1701441502,OV_FIETS,Yes
Harderwijk,hd001,44,1701441502,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,11,1701441502,OV_FIETS,Yes
Den Haag HS,gv001,28,1701441502,OV_FIETS,Yes
Heerhugowaard,hwd003,17,1701441502,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,3,1701441502,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1701441502,OV_FIETS,Yes
Uden,Ow002,5,1701441502,OV_FIETS,Yes
Deventer,dv001,95,1701441502,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,23,1701441502,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,2,1701441502,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1701441502,OV_FIETS,Yes
Castricum,cas002,48,1701441502,OV_FIETS,Yes
Sneek,sk001,6,1701441502,OV_FIETS,Yes
Geldrop,Gp001,7,1701441502,OV_FIETS,Yes
Oudenbosch,odb001,2,1701441502,OV_FIETS,Yes
Anna Paulowna,ana001,0,1701441502,OV_FIETS,Yes
Goes,gs003,22,1701441502,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,18,1701441502,OV_FIETS,Yes
Roosendaal,rsd002,34,1701441502,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,16,1701441502,OV_FIETS,Yes
Gilze Rijen,gz001,6,1701441502,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,3,1701441502,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,3,1701441502,OV_FIETS,Yes
Hoorn,hn001,42,1701441502,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,16,1701441502,OV_FIETS,Yes
Boskoop,bsk001,4,1701441502,OV_FIETS,Yes
Rijssen,rsn001,5,1701441502,OV_FIETS,Yes
Venlo,vl001,33,1701441502,OV_FIETS,Yes
Ommen,omn001,6,1701441502,OV_FIETS,Yes
Culemborg,cl003,11,1701441502,OV_FIETS,Yes
Groningen Noord,Gnn001,3,1701441502,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1701441502,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,2,1701441502,OV_FIETS,Yes
Voorburg,vb002,20,1701441502,OV_FIETS,Yes
Soest Zuid,stz001,6,1701441502,OV_FIETS,Yes
Haren,HRN002,4,1701441502,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,21,1701441502,OV_FIETS,Yes
Maarheeze,mz001,1,1701441502,OV_FIETS,Yes
Maastricht Randwyck,mtr001,3,1701441502,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,8,1701441502,OV_FIETS,Yes
Dieren,dr001,3,1701441502,OV_FIETS,Yes
Wolfheze,wf001,1,1701441502,OV_FIETS,Yes
Meerssen,mes001,3,1701441502,OV_FIETS,Yes
Dordrecht,ddr001,36,1701441502,OV_FIETS,Yes
Maassluis,mss001,8,1701441502,OV_FIETS,Yes
