description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,2,1689091854,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1689091854,Yes
Ermelo,eml001,1,1689091854,Unknown
Ravenstein,Rvs001,6,1689091854,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1689091854,Yes
Schagen,sgn001,14,1689091854,Yes
Oldenzaal,odz001,3,1689091854,Yes
Cuijk,ck001,12,1689091854,Yes
Goes,gs003,14,1689091854,Yes
Vroomshoop,vhp001,3,1689091854,Yes
Best,bet001,16,1689091854,Yes
Winterswijk,ww001,4,1689091854,Yes
Amsterdam Bijlmer ArenA,asb003,16,1689091854,Yes
Utrecht Centraal Jaarbeursplein,ut016,446,1689091854,Yes
Zuidhorn,Zh001,6,1689091854,Yes
Soestdijk,sd001,0,1689091854,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1689091854,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,37,1689091854,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,12,1689091854,Yes
Maarheeze,mz001,2,1689091854,Yes
Den Haag HS,gv001,41,1689091854,Yes
Heerhugowaard,hwd003,17,1689091854,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,10,1689091854,Yes
Deventer Boerhavelaan,dv003,20,1689091854,Yes
Uden,Ow002,7,1689091854,Yes
Deventer,dv001,97,1689091854,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1689091854,Yes
Den Helder Zuid,hdrz001,4,1689091854,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,258,1689091854,Yes
Sneek,sk001,1,1689091854,Yes
Geldrop,Gp001,2,1689091854,Yes
Oudenbosch,odb001,3,1689091854,Yes
Anna Paulowna,ana001,2,1689091854,Yes
Horst Sevenum,hrt001,3,1689091854,Yes
Amersfoort Schothorst,amfs001,20,1689091854,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,41,1689091854,Yes
OV-ebike Arnhem Centrum,ah003,10,1689091854,Yes
Gilze Rijen,gz001,5,1689091854,Yes
Emmen,emn001,22,1689091854,No
Halfweg Zwanenburg,hwzb001,1,1689091854,Yes
Hoorn Kersenboogerd,hnk001,7,1689091854,Yes
Hoorn,hn001,46,1689091854,Yes
Rotterdam Kralingse Zoom,Rta003,8,1689091854,Yes
Rhenen,rhn001,1,1689091854,Yes
Rijssen,rsn001,5,1689091854,Yes
Venlo,vl001,41,1689091854,Yes
Ommen,omn001,0,1689091854,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,12,1689091854,Yes
Groningen Noord,Gnn001,4,1689091854,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1689091854,Yes
Haarlem Spaarnwoude,hlms001,0,1689091854,Yes
Dordrecht,ddr001,32,1689091854,Yes
Soest Zuid,stz001,2,1689091854,Yes
Haren,HRN002,0,1689091854,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,17,1689091854,Yes
Utrecht P+R Westraven,ut007,13,1689091854,Yes
Maastricht Randwyck,mtr001,1,1689091854,Yes
Amsterdam Muiderpoort,asdm001,22,1689091854,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1689091854,Yes
Meerssen,mes001,4,1689091854,Yes
Maassluis,mss001,10,1689091854,Yes
Weesp,wp001,20,1689091854,Yes
Weert,wt003,0,1689091854,Yes
Vierlingsbeek,vlb001,4,1689091854,Yes
Amsterdam Sloterdijk,ass001,88,1689091854,Yes
Gorinchem,gr001,0,1689091854,Yes
Rotterdam Alexander,rta001,6,1689091854,Yes
Valkenburg,vk001,0,1689091854,Yes
Almelo,aml002,0,1689091854,Yes
Bloemendaal,bll001,2,1689091854,Yes
Etten-Leur,etn001,4,1689091854,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,10,1689091854,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1689091854,Yes
Doetinchem,dtc001,1,1689091854,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,3,1689091854,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1689091854,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,6,1689091854,Yes
Zwolle,zl004,222,1689091854,Yes
Baarn,brn002,23,1689091854,Yes
Nijmegen,nm001,82,1689091854,Yes
Bovenkarspel-Grootebroek,bkg001,4,1689091854,Yes
Dieren,dr001,1,1689091854,Yes
Zeist,db002,18,1689091854,Yes
Driebergen-Zeist,db001,107,1689091854,Yes
Echt,ec001,6,1689091854,Yes
Lelystad Centrum,lls003,21,1689091854,Yes
Middelburg,mdb002,6,1689091854,Yes
Raalte,rat001,4,1689091854,Yes
Dalfsen,dl001,2,1689091854,Yes
Rotterdam Slinge,rtd904,5,1689091854,Yes
Boxmeer,Bmr001,10,1689091854,Yes
Pijnacker,rtd906,2,1689091854,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,0,1689091854,Unknown
Voorhout,vh001,1,1689091854,Yes
Maastricht Noord,mtn001,6,1689091854,Yes
Doetinchem de Huet,dtch001,3,1689091854,Yes
Delden,ddn001,1,1689091854,Yes
Muiden P&R,wp901,8,1689091854,Yes
't Harde,Hde001,4,1689091854,Yes
Hengelo Gezondheidspark,hglg001,3,1689091854,Yes
Bodegraven,bdg001,4,1689091854,Yes
Utrecht Overvecht,uto001,12,1689091854,Yes
Hilversum Sportpark ,hvsp001,7,1689091854,Yes
Delft Zuid,dtz001,,1689091854,Yes
Vught,Vg001,3,1689091854,Yes
Amsterdam Zuid Zuidplein,asdz001,89,1689091854,Yes
Heemskerk,hk001,6,1689091854,Yes
Amsterdam Zuid Mahlerplein,asdz003,51,1689091854,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1689091854,Yes
Utrecht Zuilen,utzl001,3,1689091854,Yes
Alphen aan den Rijn,apn001,41,1689091854,Yes
Rotterdam Blaak,rtb001,5,1689091854,Yes
Vriezenveen,vz001,2,1689091854,Yes
Zwijndrecht,zwd003,28,1689091854,Yes
OV-ebike Driebergen-Zeist,db003,16,1689091854,Yes
Eindhoven Noordzijde,ehv003,49,1689091854,Yes
Eindhoven Zuidzijde (centrum),ehv002,120,1689091854,Yes
Winschoten,ws001,7,1689091854,Yes
Veghel,Btl003,6,1689091854,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,38,1689091854,Yes
Woerden,wd001,31,1689091854,Yes
s-Hertogenbosch,ht001,202,1689091854,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,3,1689091854,Yes
Waalwijk,ht002,7,1689091854,Yes
Maarssen,mas003,27,1689091854,Yes
Kerkrade Centrum,krd001,4,1689091854,Yes
Venray,vry001,21,1689091854,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,4,1689091854,Yes
Aalten,atn001,1,1689091854,Yes
Haarlem Fiets Inn,hlm002,166,1689091854,Yes
Bilthoven,bhv002,26,1689091854,Yes
Purmerend,pmr001,0,1689091854,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,0,1689091854,Yes
Beverwijk,bv002,40,1689091854,Yes
Boxtel,btl001,18,1689091854,Yes
Hoogezand Sappemeer,Hgz001,3,1689091854,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,3,1689091854,Yes
Roermond,rm001,31,1689091854,Yes
Krommenie-Assendelft,kma001,4,1689091854,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1689091854,Yes
Rosmalen,rs001,5,1689091854,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1689091854,Yes
Utrecht P+R Papendorp,ut904,2,1689091854,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1689091854,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,220,1689091854,Yes
Utrecht Rijnsweerd,ut903,10,1689091854,Yes
Alkmaar,amr001,59,1689091854,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,340,1689091854,Yes
Tilburg West Universiteit,tbu001,11,1689091854,Yes
Sittard,std002,19,1689091854,Yes
"Leiden Centraal, Centrumzijde",ledn002,38,1689091854,Yes
Gouda Goverwelle,gdg001,0,1689091854,Yes
Den Haag Laan van NOI,laa001,0,1689091854,Yes
Alkmaar Noord,amrn002,28,1689091854,Yes
Zandvoort,zvt001,4,1689091854,Yes
Uitgeest,utg001,1,1689091854,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,3,1689091854,Yes
Houten,htn001,50,1689091854,Yes
Steenwijk,swk002,5,1689091854,Yes
Lage Zwaluwe,Zlw001,4,1689091854,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,38,1689091854,Yes
Zwolle Hanzeland,zl003,17,1689091854,Yes
Breda Centrum,Bd003,99,1689091854,Yes
Den Haag Mariahoeve,gvm001,0,1689091854,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,4,1689091854,Yes
Almere Centrum Landdrostdreef,alm001,46,1689091854,Yes
Zaltbommel,zbm002,17,1689091854,Yes
Schiedam,sdm001,19,1689091854,Yes
Zoetermeer Centrum West,ztm002,12,1689091854,Yes
Borne,bn001,7,1689091854,Yes
Zevenbergen,Zvb001,8,1689091854,Yes
Driehuis,drh001,6,1689091854,Yes
Helmond Brouwhuis,hmbh001,2,1689091854,Yes
Amsterdam Centraal Stationsplein,asd010,106,1689091854,Yes
Nijmegen Heyendaal,nmh001,0,1689091854,Yes
Barendrecht,brd002,22,1689091854,Yes
Rheden,rh001,3,1689091854,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,17,1689091854,Yes
Breda Belcrum,bd002,160,1689091854,Yes
Amsterdam Centraal IJzijde,asd008,216,1689091854,Yes
Amsterdam Noord,asd009,11,1689091854,Yes
Obdam,obd001,2,1689091854,Yes
Tiel,tl003,17,1689091854,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,89,1689091854,Yes
Santpoort Noord,sptn001,7,1689091854,Yes
Oss West,ow001,7,1689091854,Yes
Tilburg Zuid,tb003,145,1689091854,Yes
Groningen,gn001,447,1689091854,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,4,1689091854,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,109,1689091854,Yes
OV-ebike Maastricht,mt003,16,1689091854,Yes
Putten,pt001,3,1689091854,Yes
Houten Castellum,htnc001,32,1689091854,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,4,1689091854,Yes
Didam,did001,0,1689091854,Yes
Gouda,gd001,156,1689091854,Yes
Heemstede-Aerdenhout,had002,13,1689091854,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,0,1689091854,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,7,1689091854,Yes
Enkhuizen,ekz001,16,1689091854,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,7,1689091854,Yes
Goor,go001,4,1689091854,Yes
Sleeuwijk Tol West,GR002 ,3,1689091854,Yes
Barneveld Centrum,bnc001,4,1689091854,Yes
Hoofddorp,hfd002,50,1689091854,Yes
Zoetermeer Oost,ztmo001,3,1689091854,Yes
Hoogeveen,hgv003,18,1689091854,Yes
Oisterwijk,Ot001,2,1689091854,Yes
Duivendrecht,dvd001,2,1689091854,Yes
Helmond 't Hout,hmh001,4,1689091854,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,353,1689091854,Yes
Dronten,DRON001,8,1689091854,Yes
Heerenveen,hr002,16,1689091854,Yes
Utrecht Leidsche Rijn,utlr001,2,1689091854,Yes
Pijnacker Zuid,rtd907,2,1689091854,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,18,1689091854,Yes
Diemen,dmn001,1,1689091854,Yes
Boxtel - Kluis,btl004,5,1689091854,Yes
Voorburg,vb002,26,1689091854,Yes
Kampen,kpn003,21,1689091854,Yes
Meppel,mp002,17,1689091854,Yes
Hoogkarspel,hks001,3,1689091854,Yes
Westervoort,wtv001,4,1689091854,Yes
Bussum Zuid,bsmz001,0,1689091854,Yes
Amsterdam RAI,rai001,17,1689091854,Yes
Velp,vp001,1,1689091854,Yes
Leeuwarden,lw001,141,1689091854,Yes
Bunnik,bnk001,20,1689091854,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,17,1689091854,Yes
Amsterdam Amstel,asa001,52,1689091854,Yes
Geldermalsen,gdm001,0,1689091854,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,14,1689091854,Yes
Oss,o002,18,1689091854,Yes
Amsterdam Lelyplein,asdl001,2,1689091854,No
Otterlo,ed901,19,1689091854,Yes
Winsum,Wsm001,1,1689091854,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,37,1689091854,Yes
Ede-Wageningen Zuidzijde,ed001,129,1689091854,Yes
Tilburg Reeshof,tbr001,0,1689091854,Yes
OV-ebike Groningen,gn004,15,1689091854,Yes
Vleuten,vtn001,2,1689091854,Yes
Hilversum,hvs001,133,1689091854,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,16,1689091854,Yes
Terborg,tbg001,3,1689091854,Yes
Den Haag Centraal Stichthage,gvc001,69,1689091854,Yes
