description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1697027156,OV_FIETS,Yes
Brummen,bmn001,4,1697027156,OV_FIETS,Yes
Ermelo,eml001,0,1697027156,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1697027156,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1697027156,OV_FIETS,Yes
Lochem,lc001,5,1697027156,OV_FIETS,Yes
Bergen op Zoom,bgn002,11,1697027156,OV_FIETS,Yes
Oldenzaal,odz001,3,1697027156,OV_FIETS,Yes
Cuijk,ck001,8,1697027156,OV_FIETS,Yes
Veenendaal-De klomp,klp001,0,1697027156,OV_FIETS,Yes
Vroomshoop,vhp001,2,1697027156,OV_FIETS,Yes
Best,bet001,4,1697027156,OV_FIETS,Yes
Winterswijk,ww001,6,1697027156,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,6,1697027156,OV_FIETS,Yes
Zuidhorn,Zh001,,1697027156,OV_FIETS,Yes
Houten Castellum,htnc001,26,1697027156,OV_FIETS,Yes
Voorhout,vh001,0,1697027156,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1697027156,OV_FIETS,Yes
Harderwijk,hd001,19,1697027156,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,8,1697027156,OV_FIETS,Yes
Den Haag HS,gv001,18,1697027156,OV_FIETS,Yes
Heerhugowaard,hwd003,,1697027156,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,10,1697027156,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1697027156,OV_FIETS,Yes
Uden,Ow002,4,1697027156,OV_FIETS,Yes
Deventer,dv001,41,1697027156,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,6,1697027156,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,1,1697027156,OV_FIETS,Yes
Den Helder Zuid,hdrz001,4,1697027156,OV_FIETS,Yes
Castricum,cas002,37,1697027156,OV_FIETS,Yes
Sneek,sk001,2,1697027156,OV_FIETS,Yes
Geldrop,Gp001,4,1697027156,OV_FIETS,Yes
Oudenbosch,odb001,2,1697027156,OV_FIETS,Yes
Anna Paulowna,ana001,1,1697027156,OV_FIETS,Yes
Goes,gs003,10,1697027156,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,3,1697027156,OV_FIETS,Yes
Roosendaal,rsd002,47,1697027156,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,3,1697027156,OV_FIETS,Yes
Gilze Rijen,gz001,1,1697027156,OV_FIETS,Yes
