description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688783007,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1688783007,Yes
Ermelo,eml001,3,1688783007,Unknown
Ravenstein,Rvs001,6,1688783007,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688783007,Yes
Schagen,sgn001,0,1688783007,Yes
Oldenzaal,odz001,4,1688783007,Yes
Cuijk,ck001,17,1688783007,Yes
Goes,gs003,16,1688783007,No
Vroomshoop,vhp001,4,1688783007,Yes
Best,bet001,16,1688783007,No
Winterswijk,ww001,1,1688783007,Yes
Amsterdam Bijlmer ArenA,asb003,19,1688783007,No
Utrecht Centraal Jaarbeursplein,ut016,368,1688783007,Yes
Zuidhorn,Zh001,8,1688783007,Yes
Soestdijk,sd001,2,1688783007,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688783007,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,19,1688783007,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,8,1688783007,No
Maarheeze,mz001,3,1688783007,Yes
Den Haag HS,gv001,36,1688783007,No
Heerhugowaard,hwd003,19,1688783007,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,4,1688783007,No
Deventer Boerhavelaan,dv003,17,1688783007,Yes
Uden,Ow002,8,1688783007,Yes
Deventer,dv001,44,1688783007,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688783007,Yes
Den Helder Zuid,hdrz001,4,1688783007,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,132,1688783007,Yes
Sneek,sk001,0,1688783007,Yes
Geldrop,Gp001,2,1688783007,Yes
Oudenbosch,odb001,3,1688783007,Yes
Anna Paulowna,ana001,1,1688783007,Yes
Horst Sevenum,hrt001,1,1688783007,Yes
Amersfoort Schothorst,amfs001,26,1688783007,No
