description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1695469815,OV_FIETS,Yes
Brummen,bmn001,5,1695469815,OV_FIETS,Yes
Ermelo,eml001,0,1695469815,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1695469815,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,4,1695469815,OV_FIETS,Yes
Lochem,lc001,2,1695469815,OV_FIETS,Yes
Bergen op Zoom,bgn002,12,1695469815,OV_FIETS,Yes
Oldenzaal,odz001,0,1695469815,OV_FIETS,Yes
Cuijk,ck001,5,1695469815,OV_FIETS,Yes
Veenendaal-De klomp,klp001,3,1695469815,OV_FIETS,Yes
Vroomshoop,vhp001,1,1695469815,OV_FIETS,Yes
Best,bet001,13,1695469815,OV_FIETS,No
Winterswijk,ww001,3,1695469815,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,5,1695469815,OV_FIETS,Yes
Zuidhorn,Zh001,7,1695469815,OV_FIETS,Yes
Houten Castellum,htnc001,39,1695469815,OV_FIETS,Yes
Voorhout,vh001,4,1695469815,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1695469815,OV_FIETS,Yes
Harderwijk,hd001,21,1695469815,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,13,1695469815,OV_FIETS,Yes
Den Haag HS,gv001,20,1695469815,OV_FIETS,Yes
Heerhugowaard,hwd003,6,1695469815,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,8,1695469815,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,16,1695469815,OV_FIETS,Yes
Uden,Ow002,6,1695469815,OV_FIETS,Yes
Deventer,dv001,79,1695469815,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,17,1695469815,OV_FIETS,No
Helmond Brandevoort,hmbv001,0,1695469815,OV_FIETS,Yes
Den Helder Zuid,hdrz001,2,1695469815,OV_FIETS,Yes
Castricum,cas002,37,1695469815,OV_FIETS,Yes
Sneek,sk001,0,1695469815,OV_FIETS,Yes
Geldrop,Gp001,6,1695469815,OV_FIETS,Yes
Oudenbosch,odb001,4,1695469815,OV_FIETS,Yes
Anna Paulowna,ana001,1,1695469815,OV_FIETS,Yes
Goes,gs003,17,1695469815,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,12,1695469815,OV_FIETS,Yes
Roosendaal,rsd002,32,1695469815,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,6,1695469815,OV_FIETS,Yes
Gilze Rijen,gz001,0,1695469815,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1695469815,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,6,1695469815,OV_FIETS,Yes
Hoorn,hn001,42,1695469815,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,16,1695469815,OV_FIETS,Yes
Boskoop,bsk001,4,1695469815,OV_FIETS,Yes
Rijssen,rsn001,5,1695469815,OV_FIETS,Yes
Venlo,vl001,43,1695469815,OV_FIETS,Yes
Ommen,omn001,1,1695469815,OV_FIETS,Yes
Culemborg,cl003,5,1695469815,OV_FIETS,Yes
Groningen Noord,Gnn001,2,1695469815,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1695469815,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1695469815,OV_FIETS,Yes
Voorburg,vb002,23,1695469815,OV_FIETS,Yes
Soest Zuid,stz001,2,1695469815,OV_FIETS,Yes
Haren,HRN002,3,1695469815,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,18,1695469815,OV_FIETS,Yes
Maarheeze,mz001,3,1695469815,OV_FIETS,Yes
Maastricht Randwyck,mtr001,0,1695469815,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,19,1695469815,OV_FIETS,Yes
Dieren,dr001,2,1695469815,OV_FIETS,Yes
Wolfheze,wf001,2,1695469815,OV_FIETS,Yes
Meerssen,mes001,2,1695469815,OV_FIETS,Yes
Dordrecht,ddr001,9,1695469815,OV_FIETS,Yes
Maassluis,mss001,8,1695469815,OV_FIETS,Yes
Weesp,wp001,37,1695469815,OV_FIETS,Yes
Vierlingsbeek,vlb001,6,1695469815,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,174,1695469815,OV_FIETS,Yes
Gorinchem,gr001,4,1695469815,OV_FIETS,Yes
Rotterdam Alexander,rta001,0,1695469815,OV_FIETS,Yes
Valkenburg,vk001,2,1695469815,OV_FIETS,Yes
Almelo,aml002,5,1695469815,OV_FIETS,Yes
Bloemendaal,bll001,1,1695469815,OV_FIETS,Yes
Etten-Leur,etn001,4,1695469815,OV_FIETS,Yes
Heiloo,hlo001,7,1695469815,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,225,1695469815,OV_FIETS,Yes
Purmerend Overwhere,pmo001,0,1695469815,OV_FIETS,Yes
Lelystad Centrum,lls003,7,1695469815,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,229,1695469815,OV_FIETS,Yes
Zwolle Hanzeland,zl003,19,1695469815,OV_FIETS,Yes
Holten,hon001,7,1695469815,OV_FIETS,Yes
Wijhe,wh001,1,1695469815,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1695469815,OV_FIETS,Yes
Zwolle,zl004,168,1695469815,OV_FIETS,Yes
Nijmegen,nm001,11,1695469815,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,1,1695469815,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,12,1695469815,OV_FIETS,Yes
Zeist,db002,18,1695469815,OV_FIETS,Yes
Driebergen-Zeist,db001,103,1695469815,OV_FIETS,Yes
Echt,ec001,7,1695469815,OV_FIETS,Yes
Raalte,rat001,3,1695469815,OV_FIETS,Yes
Dalfsen,dl001,0,1695469815,OV_FIETS,Yes
Rotterdam Slinge,rtd904,5,1695469815,OV_FIETS,Yes
Boxmeer,Bmr001,7,1695469815,OV_FIETS,Yes
Pijnacker,rtd906,4,1695469815,OV_FIETS,Yes
Nunspeet,Ns001,2,1695469815,OV_FIETS,Unknown
Maastricht Noord,mtn001,5,1695469815,OV_FIETS,Yes
Doetinchem de Huet,dtch001,8,1695469815,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,1,1695469815,OV_FIETS,Yes
Delden,ddn001,4,1695469815,OV_FIETS,Yes
Muiden P&R,wp901,8,1695469815,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,0,1695469815,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,4,1695469815,OV_FIETS,Yes
Bodegraven,bdg001,2,1695469815,OV_FIETS,Yes
Utrecht Overvecht,uto001,0,1695469815,OV_FIETS,Yes
Soestdijk,sd001,4,1695469815,OV_FIETS,Yes
Delft Zuid,dtz001,,1695469815,OV_FIETS,Yes
Vught,Vg001,8,1695469815,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,35,1695469815,OV_FIETS,Yes
Heemskerk,hk001,0,1695469815,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,281,1695469815,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1695469815,OV_FIETS,Yes
Utrecht Zuilen,utzl001,2,1695469815,OV_FIETS,Yes
Alphen aan den Rijn,apn001,14,1695469815,OV_FIETS,Yes
Rotterdam Blaak,rtb001,1,1695469815,OV_FIETS,Yes
Vriezenveen,vz001,4,1695469815,OV_FIETS,Yes
Zwijndrecht,zwd003,28,1695469815,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,36,1695469815,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,1,1695469815,OV_FIETS,Yes
Winschoten,ws001,5,1695469815,OV_FIETS,Yes
Overveen,ovn001,0,1695469815,OV_FIETS,Yes
Veghel,Btl003,6,1695469815,OV_FIETS,Yes
Naarden-Bussum,ndb003,29,1695469815,OV_FIETS,Yes
Woerden,wd001,34,1695469815,OV_FIETS,Yes
s-Hertogenbosch,ht001,71,1695469815,OV_FIETS,Yes
Baarn,brn002,27,1695469815,OV_FIETS,Yes
Waalwijk,ht002,5,1695469815,OV_FIETS,Yes
Kerkrade Centrum,krd001,1,1695469815,OV_FIETS,Yes
Veenendaal West,vndw001,3,1695469815,OV_FIETS,Yes
Aalten,atn001,5,1695469815,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,164,1695469815,OV_FIETS,Yes
Bilthoven,bhv002,22,1695469815,OV_FIETS,Yes
Purmerend,pmr001,0,1695469815,OV_FIETS,Yes
Hardenberg,hdb001,1,1695469815,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,54,1695469815,OV_FIETS,Yes
Beverwijk,bv002,30,1695469815,OV_FIETS,Yes
Boxtel,btl001,14,1695469815,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,0,1695469815,OV_FIETS,Yes
Santpoort Noord,sptn001,8,1695469815,OV_FIETS,Yes
Amersfoort Vathorst,avat001,1,1695469815,OV_FIETS,Yes
Roermond,rm001,29,1695469815,OV_FIETS,Yes
Krommenie-Assendelft,kma001,0,1695469815,OV_FIETS,Yes
Heerlen,hrl002,18,1695469815,OV_FIETS,Yes
Rosmalen,rs001,3,1695469815,OV_FIETS,Yes
Vianen OV-fiets Carrousel,ut905,0,1695469815,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,3,1695469815,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,5,1695469815,OV_FIETS,Yes
Arnhem Centrum,ah001,192,1695469815,OV_FIETS,Yes
Hoofddorp,hfd002,51,1695469815,OV_FIETS,Yes
Alkmaar,amr001,60,1695469815,OV_FIETS,Yes
Schagen,sgn001,6,1695469815,OV_FIETS,Yes
Rotterdam Centraal,rtd001,170,1695469815,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,3,1695469815,OV_FIETS,Yes
Gouda Goverwelle,gdg001,1,1695469815,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,0,1695469815,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,111,1695469815,OV_FIETS,Yes
Uitgeest,utg001,6,1695469815,OV_FIETS,Yes
Den Helder,hdr002,0,1695469815,OV_FIETS,Yes
Alkmaar Noord,amrn002,27,1695469815,OV_FIETS,Yes
Nootdorp,gvc901,2,1695469815,OV_FIETS,Yes
Houten,htn001,47,1695469815,OV_FIETS,Yes
Steenwijk,swk002,4,1695469815,OV_FIETS,Yes
Hoogeveen,hgv003,12,1695469815,OV_FIETS,Yes
Zutphen,zp001,38,1695469815,OV_FIETS,Yes
Breda Centrum,Bd003,103,1695469815,OV_FIETS,Yes
Den Haag Mariahoeve,gvm001,1,1695469815,OV_FIETS,Yes
Venray,vry001,21,1695469815,OV_FIETS,Yes
Barneveld Noord,bnn001,3,1695469815,OV_FIETS,Yes
Zaltbommel,zbm002,6,1695469815,OV_FIETS,Yes
Schiedam,sdm001,5,1695469815,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,19,1695469815,OV_FIETS,Yes
Borne,bn001,2,1695469815,OV_FIETS,Yes
Zevenbergen,Zvb001,5,1695469815,OV_FIETS,Yes
Driehuis,drh001,6,1695469815,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,4,1695469815,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,3,1695469815,OV_FIETS,Yes
Barendrecht,brd002,23,1695469815,OV_FIETS,Yes
Rheden,rh001,7,1695469815,OV_FIETS,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,71,1695469815,OV_FIETS,Yes
Breda Belcrum,bd002,79,1695469815,OV_FIETS,Yes
Amsterdam Centraal IJzijde,asd008,75,1695469815,OV_FIETS,Yes
Amsterdam Noord,asd009,20,1695469815,OV_FIETS,Yes
Obdam,obd001,3,1695469815,OV_FIETS,Yes
Tiel,tl003,14,1695469815,OV_FIETS,Yes
OV-ebike Groningen,gn004,21,1695469814,OV_FIETS,Yes
Oss West,ow001,4,1695469815,OV_FIETS,Yes
Groningen,gn001,269,1695469814,OV_FIETS,Yes
Emmen,emn001,13,1695469815,OV_FIETS,Yes
Utrecht Lunetten,utl001,1,1695469815,OV_FIETS,Yes
Zandvoort,zvt001,0,1695469815,OV_FIETS,Yes
OV-fiets - Maastricht,mt001,9,1695469815,OV_FIETS,Yes
OV-ebike Maastricht,mt003,22,1695469815,OV_FIETS,Yes
Putten,pt001,4,1695469815,OV_FIETS,Yes
Heerenveen,hr002,4,1695469815,OV_FIETS,Yes
Kampen,kpn003,23,1695469815,OV_FIETS,Yes
Veendam,Vdm001,6,1695469815,OV_FIETS,Yes
Didam,did001,0,1695469815,OV_FIETS,Yes
Gouda,gd001,102,1695469815,OV_FIETS,Yes
Heemstede-Aerdenhout,had002,18,1695469815,OV_FIETS,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,6,1695469815,OV_FIETS,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,9,1695469815,OV_FIETS,Yes
Enkhuizen,ekz001,14,1695469815,OV_FIETS,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,8,1695469815,OV_FIETS,Yes
Horst Sevenum,hrt001,0,1695469815,OV_FIETS,Yes
Goor,go001,3,1695469815,OV_FIETS,Yes
Sleeuwijk Tol West,GR002 ,3,1695469815,OV_FIETS,Yes
Barneveld Centrum,bnc001,1,1695469815,OV_FIETS,Yes
Zoetermeer Oost,ztmo001,4,1695469815,OV_FIETS,Yes
Oisterwijk,Ot001,1,1695469815,OV_FIETS,Yes
Duivendrecht,dvd001,0,1695469815,OV_FIETS,Yes
Helmond 't Hout,hmh001,4,1695469815,OV_FIETS,Yes
Dronten,DRON001,3,1695469815,OV_FIETS,Yes
Pijnacker Zuid,rtd907,3,1695469815,OV_FIETS,Yes
Utrecht Leidsche Rijn,utlr001,1,1695469815,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb002,19,1695469815,OV_FIETS,Yes
Sittard,std002,20,1695469815,OV_FIETS,Yes
Diemen,dmn001,0,1695469815,OV_FIETS,Yes
Amsterdam Centraal Stationsplein,asd010,200,1695469815,OV_FIETS,Yes
Zevenaar,zv001,7,1695469815,OV_FIETS,Yes
Hoogkarspel,hks001,4,1695469815,OV_FIETS,Yes
Westervoort,wtv001,2,1695469815,OV_FIETS,Yes
Bussum Zuid,bsmz001,0,1695469815,OV_FIETS,Yes
Amsterdam RAI,rai001,69,1695469815,OV_FIETS,Yes
Velp,vp001,3,1695469815,OV_FIETS,Yes
Leeuwarden,lw001,124,1695469815,OV_FIETS,Yes
Bunnik,bnk001,23,1695469815,OV_FIETS,Yes
Meppel,mp002,9,1695469815,OV_FIETS,Yes
Amsterdam Amstel,asa001,9,1695469815,OV_FIETS,Yes
Weert,wt003,1,1695469815,OV_FIETS,Yes
Ede-Wageningen Zuidzijde,ed001,86,1695469815,OV_FIETS,Yes
Oss,o002,15,1695469815,OV_FIETS,Yes
Delfzijl,Dz001,4,1695469815,OV_FIETS,Yes
Otterlo,ed901,17,1695469815,OV_FIETS,Yes
Winsum,Wsm001,0,1695469815,OV_FIETS,Yes
Schiphol,shl001,4,1695469815,OV_FIETS,Yes
Geldermalsen,gdm001,3,1695469815,OV_FIETS,Yes
Amsterdam Centraal Oost,asd002,136,1695469815,OV_FIETS,Yes
Vleuten,vtn001,0,1695469815,OV_FIETS,Yes
Hilversum,hvs001,148,1695469815,OV_FIETS,Yes
't Harde,Hde001,6,1695469815,OV_FIETS,Yes
Duiven ,dvn001,18,1695469815,OV_FIETS,Yes
Terborg,tbg001,3,1695469815,OV_FIETS,Yes
Den Haag Centraal Stichthage,gvc001,516,1695469815,OV_FIETS,Yes
Varsseveld,vsv001,4,1695469815,OV_FIETS,Yes
Santpoort Zuid,sptz001,7,1695469815,OV_FIETS,Yes
Tilburg Zuid,tb003,104,1695469815,OV_FIETS,Yes
Tilburg Noord,tb002,1,1695469815,OV_FIETS,Yes
Breukelen,bkl001,1,1695469815,OV_FIETS,Yes
Leiden de Vink,dvnk001,2,1695469815,OV_FIETS,Yes
Beesd,bsd001,6,1695469815,OV_FIETS,Yes
Deurne,dn001,5,1695469815,OV_FIETS,Yes
Rhenen,rhn001,1,1695469815,OV_FIETS,Yes
Zoetermeer Driemanspolder,ztm003,17,1695469815,OV_FIETS,Yes
Landgraaf,lg001,3,1695469815,OV_FIETS,Yes
Heeze-Leende,hze001,6,1695469815,OV_FIETS,Yes
Hilversum Sportpark ,hvsp001,14,1695469815,OV_FIETS,No
Olst,ost001,4,1695469815,OV_FIETS,Yes
Maarssen,mas003,24,1695469815,OV_FIETS,Yes
Amersfoort Mondriaanplein,amf002,56,1695469815,OV_FIETS,Yes
Amersfoort Centraal,amf001,204,1695469815,OV_FIETS,Yes
Hillegom,hil001,2,1695469815,OV_FIETS,Yes
Utrecht Centraal Stationsplein,ut020,318,1695469815,OV_FIETS,Yes
Almere Centrum Landdrostdreef,alm001,18,1695469815,OV_FIETS,Yes
Doetinchem,dtc001,0,1695469815,OV_FIETS,Yes
Zaandam,ZD002,23,1695469815,OV_FIETS,Yes
Beilen,bl001,15,1695469815,OV_FIETS,No
Den Dolder,dld001,0,1695469815,OV_FIETS,Yes
's-Hertogenbosch Oost,Hto001,7,1695469815,OV_FIETS,Yes
Assen,asn001,128,1695469815,OV_FIETS,Yes
Vlissingen,vs001,3,1695469815,OV_FIETS,No
Enschede,es003,35,1695469815,OV_FIETS,Yes
Helmond,hm001,16,1695469815,OV_FIETS,Yes
Amsterdam Lelyplein,asdl001,0,1695469815,OV_FIETS,No
Sliedrecht,sdt001,1,1695469815,OV_FIETS,Yes
Voorschoten,vst001,0,1695469815,OV_FIETS,Yes
Diemen Zuid,dmnz001,1,1695469815,OV_FIETS,Yes
Appingedam,Apg001,3,1695469815,OV_FIETS,Yes
Rotterdam Lombardijen,rlb001,1,1695469815,OV_FIETS,Yes
Reuver,rv001,5,1695469815,OV_FIETS,Yes
Utrecht Rijnsweerd,ut903,8,1695469815,OV_FIETS,Yes
Wijchen,wc001,0,1695469815,OV_FIETS,Yes
Elst,est001,4,1695469815,OV_FIETS,Yes
Apeldoorn,apd001,273,1695469815,OV_FIETS,Yes
Hengelo,hgl002,7,1695469815,OV_FIETS,Yes
Rijswijk,rsw002,27,1695469815,OV_FIETS,Yes
Middelburg,mdb002,10,1695469815,OV_FIETS,Yes
Ede-Wageningen Zuidplein,ed002,3,1695469815,OV_FIETS,Yes
