description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688561646,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1688561646,Yes
Ermelo,eml001,0,1688561646,Unknown
Ravenstein,Rvs001,8,1688561646,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688561646,Yes
Schagen,sgn001,17,1688561646,Yes
Oldenzaal,odz001,3,1688561646,Yes
Cuijk,ck001,9,1688561646,Yes
Goes,gs003,24,1688561646,Yes
Vroomshoop,vhp001,4,1688561646,Yes
Best,bet001,17,1688561646,Yes
Winterswijk,ww001,5,1688561646,Yes
Amsterdam Bijlmer ArenA,asb003,14,1688561646,Yes
Utrecht Centraal Jaarbeursplein,ut016,547,1688561646,Yes
Zuidhorn,Zh001,6,1688561646,Yes
Soestdijk,sd001,3,1688561646,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,8,1688561646,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,31,1688561646,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,21,1688561646,Yes
Maarheeze,mz001,1,1688561646,Yes
Den Haag HS,gv001,67,1688561646,Yes
Heerhugowaard,hwd003,23,1688561646,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1688561646,Yes
Deventer Boerhavelaan,dv003,18,1688561646,Yes
Uden,Ow002,4,1688561646,Yes
Deventer,dv001,102,1688561646,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1688561646,Yes
Den Helder Zuid,hdrz001,7,1688561646,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,378,1688561646,Yes
Sneek,sk001,1,1688561646,Yes
Geldrop,Gp001,5,1688561646,Yes
Oudenbosch,odb001,7,1688561646,Yes
Anna Paulowna,ana001,4,1688561646,Yes
Horst Sevenum,hrt001,2,1688561646,Yes
Amersfoort Schothorst,amfs001,21,1688561646,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,47,1688561646,Yes
OV-ebike Arnhem Centrum,ah003,,1688561646,Yes
Gilze Rijen,gz001,4,1688561646,Yes
Emmen,emn001,29,1688561646,Yes
Halfweg Zwanenburg,hwzb001,1,1688561646,Yes
Hoorn Kersenboogerd,hnk001,7,1688561646,Yes
Hoorn,hn001,52,1688561646,Yes
Rotterdam Kralingse Zoom,Rta003,21,1688561646,Yes
Rhenen,rhn001,3,1688561646,Yes
Rijssen,rsn001,5,1688561646,Yes
Venlo,vl001,54,1688561646,Yes
Ommen,omn001,3,1688561646,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,13,1688561646,Yes
Groningen Noord,Gnn001,2,1688561646,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,3,1688561646,Yes
Haarlem Spaarnwoude,hlms001,3,1688561646,Yes
Dordrecht,ddr001,,1688561646,Yes
Soest Zuid,stz001,4,1688561646,Yes
Haren,HRN002,4,1688561646,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,22,1688561646,Yes
Utrecht P+R Westraven,ut007,14,1688561646,Yes
Maastricht Randwyck,mtr001,,1688561646,Yes
Amsterdam Muiderpoort,asdm001,66,1688561646,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688561646,Yes
Meerssen,mes001,3,1688561646,Yes
Maassluis,mss001,10,1688561646,Yes
Weesp,wp001,49,1688561646,Yes
Weert,wt003,22,1688561646,Yes
Vierlingsbeek,vlb001,4,1688561646,Yes
Amsterdam Sloterdijk,ass001,183,1688561646,Yes
Gorinchem,gr001,0,1688561646,Yes
Rotterdam Alexander,rta001,3,1688561646,Yes
Valkenburg,vk001,4,1688561646,Yes
Almelo,aml002,19,1688561646,Yes
Bloemendaal,bll001,3,1688561646,Yes
Etten-Leur,etn001,6,1688561646,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,12,1688561646,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688561646,Yes
Doetinchem,dtc001,4,1688561646,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,3,1688561646,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,6,1688561646,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,7,1688561646,Yes
Zwolle,zl004,299,1688561646,Yes
Baarn,brn002,24,1688561646,Yes
Nijmegen,nm001,321,1688561646,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688561646,Yes
Dieren,dr001,1,1688561646,Yes
Zeist,db002,23,1688561646,Yes
Driebergen-Zeist,db001,117,1688561646,Yes
Echt,ec001,3,1688561646,Yes
Lelystad Centrum,lls003,16,1688561646,Yes
Middelburg,mdb002,21,1688561646,Yes
