description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1711305546,OV_FIETS,Yes
Brummen,bmn001,6,1711305546,OV_FIETS,Yes
Ermelo,eml001,5,1711305546,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1711305546,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,87,1711305546,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1711305546,OV_FIETS,Yes
Lochem,lc001,2,1711305546,OV_FIETS,Yes
Bergen op Zoom,bgn002,23,1711305546,OV_FIETS,Yes
Oldenzaal,odz001,2,1711305546,OV_FIETS,Yes
Cuijk,ck001,16,1711305546,OV_FIETS,Yes
Veenendaal-De klomp,klp001,15,1711305546,OV_FIETS,Yes
Vroomshoop,vhp001,4,1711305546,OV_FIETS,Yes
Best,bet001,20,1711305546,OV_FIETS,No
Winterswijk,ww001,6,1711305546,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,2,1711305546,OV_FIETS,Yes
Zuidhorn,Zh001,7,1711305546,OV_FIETS,Yes
Houten Castellum,htnc001,30,1711305546,OV_FIETS,Yes
Voorhout,vh001,2,1711305546,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1711305546,OV_FIETS,Yes
Harderwijk,hd001,51,1711305546,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,15,1711305546,OV_FIETS,Yes
Den Haag HS,gv001,52,1711305546,OV_FIETS,Yes
Heerhugowaard,hwd003,27,1711305546,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,15,1711305546,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1711305546,OV_FIETS,Yes
Uden,Ow002,5,1711305546,OV_FIETS,Yes
Deventer,dv001,132,1711305546,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,20,1711305546,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1711305546,OV_FIETS,Yes
Den Helder Zuid,hdrz001,5,1711305546,OV_FIETS,Yes
Castricum,cas002,57,1711305546,OV_FIETS,Yes
Sneek,sk001,7,1711305546,OV_FIETS,Yes
Geldrop,Gp001,1,1711305546,OV_FIETS,Yes
Oudenbosch,odb001,4,1711305546,OV_FIETS,Yes
Anna Paulowna,ana001,3,1711305546,OV_FIETS,Yes
Goes,gs003,21,1711305546,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,25,1711305546,OV_FIETS,Yes
Roosendaal,rsd002,54,1711305546,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,19,1711305546,OV_FIETS,Yes
Gilze Rijen,gz001,7,1711305546,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,3,1711305546,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1711305546,OV_FIETS,Yes
Hoorn,hn001,53,1711305546,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,21,1711305546,OV_FIETS,Yes
Boskoop,bsk001,2,1711305546,OV_FIETS,Yes
Rijssen,rsn001,8,1711305546,OV_FIETS,Yes
Venlo,vl001,56,1711305546,OV_FIETS,Yes
Ommen,omn001,4,1711305546,OV_FIETS,Yes
Culemborg,cl003,30,1711305546,OV_FIETS,Yes
Groningen Noord,Gnn001,5,1711305546,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,2,1711305546,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1711305546,OV_FIETS,Yes
Voorburg,vb002,26,1711305546,OV_FIETS,Yes
Soest Zuid,stz001,4,1711305546,OV_FIETS,Yes
Haren,HRN002,6,1711305546,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1711305546,OV_FIETS,Yes
Maarheeze,mz001,3,1711305546,OV_FIETS,Yes
Maastricht Randwyck,mtr001,5,1711305546,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,45,1711305546,OV_FIETS,Yes
Dieren,dr001,5,1711305546,OV_FIETS,Yes
Wolfheze,wf001,4,1711305546,OV_FIETS,Yes
Meerssen,mes001,4,1711305546,OV_FIETS,Yes
Dordrecht,ddr001,55,1711305546,OV_FIETS,Yes
Maassluis,mss001,10,1711305546,OV_FIETS,Yes
Weesp,wp001,37,1711305546,OV_FIETS,Yes
Vierlingsbeek,vlb001,5,1711305546,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,150,1711305546,OV_FIETS,Yes
Gorinchem,gr001,7,1711305546,OV_FIETS,Yes
Rotterdam Alexander,rta001,2,1711305546,OV_FIETS,Yes
Valkenburg,vk001,8,1711305546,OV_FIETS,Yes
Almelo,aml002,22,1711305546,OV_FIETS,Yes
Bloemendaal,bll001,0,1711305546,OV_FIETS,Yes
Etten-Leur,etn001,9,1711305546,OV_FIETS,Yes
Heiloo,hlo001,17,1711305546,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,237,1711305546,OV_FIETS,Yes
Purmerend Overwhere,pmo001,0,1711305546,OV_FIETS,Yes
Lelystad Centrum,lls003,10,1711305546,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,506,1711305546,OV_FIETS,Yes
Zwolle Hanzeland,zl003,30,1711305546,OV_FIETS,Yes
Holten,hon001,7,1711305546,OV_FIETS,Yes
Wijhe,wh001,5,1711305546,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1711305546,OV_FIETS,Yes
Zwolle,zl004,295,1711305546,OV_FIETS,Yes
Nijmegen,nm001,237,1711305546,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,1,1711305546,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,26,1711305546,OV_FIETS,Yes
Zeist,db002,21,1711305546,OV_FIETS,Yes
Driebergen-Zeist,db001,144,1711305546,OV_FIETS,Yes
Echt,ec001,7,1711305546,OV_FIETS,Yes
Raalte,rat001,5,1711305546,OV_FIETS,Yes
Dalfsen,dl001,1,1711305546,OV_FIETS,Yes
Rotterdam Slinge,rtd904,5,1711305546,OV_FIETS,Yes
Boxmeer,Bmr001,10,1711305546,OV_FIETS,Yes
Pijnacker,rtd906,2,1711305546,OV_FIETS,Yes
Veenendaal Centrum,vndc002,0,1711305546,OV_FIETS,Yes
Nunspeet,Ns001,6,1711305546,OV_FIETS,Unknown
Maastricht Noord,mtn001,8,1711305546,OV_FIETS,Yes
Doetinchem de Huet,dtch001,6,1711305546,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,8,1711305546,OV_FIETS,Yes
Delden,ddn001,3,1711305546,OV_FIETS,Yes
Muiden P&R,wp901,8,1711305546,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,5,1711305546,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,2,1711305546,OV_FIETS,Yes
Bodegraven,bdg001,5,1711305546,OV_FIETS,Yes
Utrecht Overvecht,uto001,9,1711305546,OV_FIETS,Yes
Soestdijk,sd001,3,1711305546,OV_FIETS,Yes
Delft Zuid,dtz001,,1711305546,OV_FIETS,Yes
Vught,Vg001,10,1711305546,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,155,1711305546,OV_FIETS,Yes
Heemskerk,hk001,8,1711305546,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,107,1711305546,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1700488276,OV_FIETS,Yes
Utrecht Zuilen,utzl001,8,1711305546,OV_FIETS,Yes
Alphen aan den Rijn,apn001,39,1711305546,OV_FIETS,Yes
Rotterdam Blaak,rtb001,15,1711305546,OV_FIETS,No
Vriezenveen,vz001,4,1711305546,OV_FIETS,Yes
Zwijndrecht,zwd003,29,1711305546,OV_FIETS,Yes
Eindhoven OV-fiets PopUp (naast AH),ehv004,34,1698620813,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,64,1711305546,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,72,1711305546,OV_FIETS,Yes
Winschoten,ws001,7,1711305546,OV_FIETS,Yes
Overveen,ovn001,4,1711305546,OV_FIETS,Yes
Veghel,Btl003,8,1711305546,OV_FIETS,Yes
Naarden-Bussum,ndb003,51,1711305546,OV_FIETS,Yes
Woerden,wd001,53,1711305546,OV_FIETS,Yes
s-Hertogenbosch,ht001,163,1711305546,OV_FIETS,Yes
Baarn,brn002,34,1711305546,OV_FIETS,Yes
Waalwijk,ht002,7,1711305546,OV_FIETS,Yes
Kerkrade Centrum,krd001,6,1711305546,OV_FIETS,Yes
Veenendaal West,vndw001,4,1711305546,OV_FIETS,No
Aalten,atn001,7,1711305546,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,219,1711305546,OV_FIETS,Yes
Bilthoven,bhv002,35,1711305546,OV_FIETS,Yes
Purmerend,pmr001,2,1711305546,OV_FIETS,Yes
Hardenberg,hdb001,8,1711305546,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,47,1711305546,OV_FIETS,Yes
Beverwijk,bv002,58,1711305546,OV_FIETS,Yes
Boxtel,btl001,20,1711305546,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,8,1711305546,OV_FIETS,Yes
Santpoort Noord,sptn001,7,1711305546,OV_FIETS,Yes
Amersfoort Vathorst,avat001,4,1711305546,OV_FIETS,Yes
Roermond,rm001,49,1711305546,OV_FIETS,Yes
Krommenie-Assendelft,kma001,3,1711305546,OV_FIETS,Yes
Heerlen,hrl002,25,1711305546,OV_FIETS,Yes
Rosmalen,rs001,9,1711305546,OV_FIETS,Yes
Vianen OV-fiets ,ut905,18,1711305546,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,3,1711305546,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,7,1711305546,OV_FIETS,Yes
Arnhem Centrum,ah001,325,1711305546,OV_FIETS,Yes
Hoofddorp,hfd002,60,1711305546,OV_FIETS,Yes
Alkmaar,amr001,132,1711305546,OV_FIETS,Yes
Schagen,sgn001,9,1711305546,OV_FIETS,Yes
Rotterdam Centraal,rtd001,498,1711305546,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,16,1711305546,OV_FIETS,Yes
Gouda Goverwelle,gdg001,5,1711305546,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,1,1711305546,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,232,1711305546,OV_FIETS,Yes
Uitgeest,utg001,7,1711305546,OV_FIETS,Yes
Den Helder,hdr002,29,1711305546,OV_FIETS,Yes
Alkmaar Noord,amrn002,26,1711305546,OV_FIETS,Yes
Nootdorp,gvc901,4,1711305546,OV_FIETS,Yes
Houten,htn001,56,1711305546,OV_FIETS,Yes
Steenwijk,swk002,9,1711305546,OV_FIETS,Yes
Hoogeveen,hgv003,23,1711305546,OV_FIETS,Yes
Zutphen,zp001,94,1711305546,OV_FIETS,Yes
Breda Centrum,Bd003,146,1711305546,OV_FIETS,Yes
Den Haag Mariahoeve,gvm001,3,1711305546,OV_FIETS,Yes
Venray,vry001,24,1711305546,OV_FIETS,Yes
Barneveld Noord,bnn001,6,1711305546,OV_FIETS,Yes
Zaltbommel,zbm002,21,1711305546,OV_FIETS,Yes
Schiedam,sdm001,17,1711305546,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,20,1711305546,OV_FIETS,Yes
Borne,bn001,6,1711305546,OV_FIETS,Yes
Zevenbergen,Zvb001,9,1711305546,OV_FIETS,Yes
Driehuis,drh001,8,1711305546,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,4,1711305546,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,4,1711305546,OV_FIETS,Yes
Barendrecht,brd002,23,1711305546,OV_FIETS,Yes
Rheden,rh001,3,1711305546,OV_FIETS,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,0,1695722302,OV_FIETS,Yes
Breda Belcrum,bd002,163,1711305546,OV_FIETS,Yes
Amsterdam Centraal IJzijde,asd008,260,1711305546,OV_FIETS,Yes
Amsterdam Noord,asd009,16,1711305546,OV_FIETS,Yes
Obdam,obd001,4,1711305546,OV_FIETS,Yes
Tiel,tl003,28,1711305546,OV_FIETS,Yes
OV-ebike Groningen,gn004,30,1711305546,OV_FIETS,Yes
