description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,5,1714470186,OV_FIETS,Yes
Brummen,bmn001,3,1714470186,OV_FIETS,Yes
Ermelo,eml001,3,1714470186,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1714470186,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,49,1714470186,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1714470186,OV_FIETS,Yes
Lochem,lc001,0,1714470186,OV_FIETS,Yes
Bergen op Zoom,bgn002,1,1714470186,OV_FIETS,Yes
Oldenzaal,odz001,2,1714470186,OV_FIETS,Yes
Cuijk,ck001,14,1714470186,OV_FIETS,Yes
Veenendaal-De klomp,klp001,0,1714470186,OV_FIETS,Yes
Vroomshoop,vhp001,4,1714470186,OV_FIETS,Yes
Best,bet001,10,1714470186,OV_FIETS,Yes
Winterswijk,ww001,1,1714470186,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,9,1714470186,OV_FIETS,Yes
Zuidhorn,Zh001,6,1714470186,OV_FIETS,Yes
Houten Castellum,htnc001,33,1714470186,OV_FIETS,Yes
Voorhout,vh001,1,1714470186,OV_FIETS,Yes
Tilburg Reeshof,tbr001,4,1714470186,OV_FIETS,Yes
Harderwijk,hd001,40,1714470186,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,12,1714470186,OV_FIETS,Yes
Den Haag HS,gv001,3,1714470186,OV_FIETS,Yes
Heerhugowaard,hwd003,3,1714470186,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,5,1714470186,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1714470186,OV_FIETS,Yes
Uden,Ow002,6,1714470186,OV_FIETS,Yes
Deventer,dv001,48,1714470186,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,2,1714470186,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,4,1714470186,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1714470186,OV_FIETS,Yes
Castricum,cas002,17,1714470186,OV_FIETS,Yes
Sneek,sk001,5,1714470186,OV_FIETS,Yes
Geldrop,Gp001,6,1714470186,OV_FIETS,Yes
Oudenbosch,odb001,2,1714470186,OV_FIETS,Yes
Anna Paulowna,ana001,3,1714470186,OV_FIETS,Yes
Goes,gs003,12,1714470186,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,0,1714470186,OV_FIETS,Yes
Roosendaal,rsd002,41,1714470186,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,0,1714470186,OV_FIETS,Yes
Gilze Rijen,gz001,3,1714470186,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,2,1714470186,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,1,1714470186,OV_FIETS,Yes
Hoorn,hn001,16,1714470186,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,10,1714470186,OV_FIETS,Yes
Boskoop,bsk001,3,1714470186,OV_FIETS,Yes
Rijssen,rsn001,5,1714470186,OV_FIETS,Yes
Venlo,vl001,37,1714470186,OV_FIETS,Yes
Ommen,omn001,0,1714470186,OV_FIETS,Yes
Culemborg,cl003,11,1714470186,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1714470186,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,4,1714470186,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,3,1714470186,OV_FIETS,Yes
Voorburg,vb002,23,1714470186,OV_FIETS,Yes
Soest Zuid,stz001,1,1714470186,OV_FIETS,Yes
Haren,HRN002,0,1714470186,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1714470186,OV_FIETS,Yes
Maarheeze,mz001,0,1714470186,OV_FIETS,Yes
Maastricht Randwyck,mtr001,7,1714470186,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,3,1714470186,OV_FIETS,Yes
Dieren,dr001,0,1714470186,OV_FIETS,Yes
Wolfheze,wf001,3,1714470186,OV_FIETS,Yes
Meerssen,mes001,3,1714470186,OV_FIETS,Yes
Dordrecht,ddr001,2,1714470186,OV_FIETS,Yes
Maassluis,mss001,6,1714470186,OV_FIETS,Yes
Weesp,wp001,1,1714470186,OV_FIETS,Yes
Vierlingsbeek,vlb001,5,1714470186,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,0,1714470186,OV_FIETS,Yes
Gorinchem,gr001,0,1714470186,OV_FIETS,Yes
Rotterdam Alexander,rta001,0,1714470186,OV_FIETS,Yes
Valkenburg,vk001,0,1714470186,OV_FIETS,Yes
Almelo,aml002,6,1714470186,OV_FIETS,Yes
Bloemendaal,bll001,3,1714470186,OV_FIETS,Yes
Etten-Leur,etn001,4,1714470186,OV_FIETS,Yes
Heiloo,hlo001,7,1714470186,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,1,1714470186,OV_FIETS,Yes
