description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1701474619,OV_FIETS,Yes
Brummen,bmn001,6,1701474619,OV_FIETS,Yes
Ermelo,eml001,5,1701474619,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1701474619,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,65,1701474619,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1701474619,OV_FIETS,Yes
Lochem,lc001,3,1701474619,OV_FIETS,Yes
Bergen op Zoom,bgn002,17,1701474619,OV_FIETS,No
Oldenzaal,odz001,0,1701474619,OV_FIETS,Yes
Cuijk,ck001,14,1701474619,OV_FIETS,Yes
Veenendaal-De klomp,klp001,24,1701474619,OV_FIETS,Yes
Vroomshoop,vhp001,4,1701474619,OV_FIETS,Yes
Best,bet001,21,1701474619,OV_FIETS,No
Winterswijk,ww001,4,1701474619,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,4,1701474619,OV_FIETS,Yes
Zuidhorn,Zh001,7,1701474619,OV_FIETS,Yes
Houten Castellum,htnc001,31,1701474619,OV_FIETS,Yes
Voorhout,vh001,4,1701474619,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1701474619,OV_FIETS,Yes
Harderwijk,hd001,52,1701474619,OV_FIETS,No
Utrecht P+R Westraven,ut007,12,1701474619,OV_FIETS,Yes
Den Haag HS,gv001,14,1701474619,OV_FIETS,Yes
Heerhugowaard,hwd003,25,1701474619,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,2,1701474619,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1701474619,OV_FIETS,Yes
Uden,Ow002,5,1701474619,OV_FIETS,Yes
Deventer,dv001,114,1701474619,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,41,1701474619,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1701474619,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1701474619,OV_FIETS,Yes
Castricum,cas002,51,1701474619,OV_FIETS,Yes
Sneek,sk001,5,1701474619,OV_FIETS,Yes
Geldrop,Gp001,5,1701474619,OV_FIETS,Yes
Oudenbosch,odb001,2,1701474619,OV_FIETS,Yes
Anna Paulowna,ana001,0,1701474619,OV_FIETS,Yes
Goes,gs003,26,1701474619,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,34,1701474619,OV_FIETS,Yes
Roosendaal,rsd002,53,1701474619,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,17,1701474619,OV_FIETS,Yes
Gilze Rijen,gz001,7,1701474619,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1701474619,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,2,1701474619,OV_FIETS,Yes
Hoorn,hn001,50,1701474619,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,18,1701474619,OV_FIETS,Yes
Boskoop,bsk001,2,1701474619,OV_FIETS,Yes
Rijssen,rsn001,4,1701474619,OV_FIETS,Yes
Venlo,vl001,47,1701474619,OV_FIETS,Yes
