description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1711258750,OV_FIETS,Yes
Brummen,bmn001,6,1711258750,OV_FIETS,Yes
Ermelo,eml001,1,1711258750,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1711258750,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,46,1711258750,OV_FIETS,No
Nijmegen Goffert,nmgo001,2,1711258750,OV_FIETS,Yes
Lochem,lc001,0,1711258750,OV_FIETS,Yes
Bergen op Zoom,bgn002,23,1711258750,OV_FIETS,No
Oldenzaal,odz001,1,1711258750,OV_FIETS,Yes
Cuijk,ck001,16,1711258750,OV_FIETS,Yes
Veenendaal-De klomp,klp001,18,1711258750,OV_FIETS,Yes
Vroomshoop,vhp001,4,1711258750,OV_FIETS,Yes
Best,bet001,19,1711258750,OV_FIETS,No
Winterswijk,ww001,0,1711258750,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,2,1711258750,OV_FIETS,Yes
Zuidhorn,Zh001,7,1711258750,OV_FIETS,Yes
Houten Castellum,htnc001,33,1711258750,OV_FIETS,No
Voorhout,vh001,3,1711258750,OV_FIETS,Yes
Tilburg Reeshof,tbr001,2,1711258750,OV_FIETS,Yes
Harderwijk,hd001,43,1711258750,OV_FIETS,No
Utrecht P+R Westraven,ut007,14,1711258750,OV_FIETS,Yes
Den Haag HS,gv001,45,1711258750,OV_FIETS,Yes
Heerhugowaard,hwd003,26,1711258750,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,3,1711258750,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1711258750,OV_FIETS,Yes
Uden,Ow002,3,1711258750,OV_FIETS,Yes
Deventer,dv001,108,1711258750,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,20,1711258750,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1711258750,OV_FIETS,Yes
Den Helder Zuid,hdrz001,7,1711258750,OV_FIETS,Yes
Castricum,cas002,54,1711258750,OV_FIETS,Yes
Sneek,sk001,5,1711258750,OV_FIETS,Yes
Geldrop,Gp001,1,1711258750,OV_FIETS,Yes
Oudenbosch,odb001,4,1711258750,OV_FIETS,Yes
Anna Paulowna,ana001,2,1711258750,OV_FIETS,Yes
Goes,gs003,20,1711258750,OV_FIETS,No
Amersfoort Schothorst,amfs001,24,1711258750,OV_FIETS,No
Roosendaal,rsd002,46,1711258750,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,12,1711258750,OV_FIETS,Yes
Gilze Rijen,gz001,8,1711258750,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,3,1711258750,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,5,1711258750,OV_FIETS,Yes
Hoorn,hn001,48,1711258750,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,18,1711258750,OV_FIETS,Yes
Boskoop,bsk001,1,1711258750,OV_FIETS,Yes
Rijssen,rsn001,5,1711258750,OV_FIETS,Yes
Venlo,vl001,56,1711258750,OV_FIETS,No
Ommen,omn001,4,1711258750,OV_FIETS,Yes
Culemborg,cl003,27,1711258750,OV_FIETS,No
Groningen Noord,Gnn001,0,1711258750,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1711258750,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1711258750,OV_FIETS,Yes
Voorburg,vb002,26,1711258750,OV_FIETS,No
Soest Zuid,stz001,1,1711258750,OV_FIETS,Yes
Haren,HRN002,6,1711258750,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,20,1711258750,OV_FIETS,Yes
Maarheeze,mz001,3,1711258750,OV_FIETS,Yes
Maastricht Randwyck,mtr001,6,1711258750,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,31,1711258750,OV_FIETS,Yes
Dieren,dr001,4,1711258750,OV_FIETS,Yes
Wolfheze,wf001,4,1711258750,OV_FIETS,Yes
Meerssen,mes001,4,1711258750,OV_FIETS,Yes
Dordrecht,ddr001,42,1711258750,OV_FIETS,Yes
Maassluis,mss001,9,1711258750,OV_FIETS,No
Weesp,wp001,42,1711258750,OV_FIETS,Yes
Vierlingsbeek,vlb001,5,1711258750,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,130,1711258750,OV_FIETS,Yes
Gorinchem,gr001,7,1711258750,OV_FIETS,Yes
Rotterdam Alexander,rta001,1,1711258750,OV_FIETS,Yes
Valkenburg,vk001,8,1711258750,OV_FIETS,Yes
Almelo,aml002,19,1711258750,OV_FIETS,No
Bloemendaal,bll001,0,1711258750,OV_FIETS,Yes
Etten-Leur,etn001,6,1711258750,OV_FIETS,Yes
Heiloo,hlo001,14,1711258750,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,151,1711258750,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1711258750,OV_FIETS,Yes
Lelystad Centrum,lls003,12,1711258750,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,351,1711258750,OV_FIETS,Yes
Zwolle Hanzeland,zl003,27,1711258750,OV_FIETS,Yes
Holten,hon001,6,1711258750,OV_FIETS,Yes
Wijhe,wh001,5,1711258750,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1711258750,OV_FIETS,Yes
Zwolle,zl004,246,1711258750,OV_FIETS,Yes
Nijmegen,nm001,113,1711258750,OV_FIETS,No
Bovenkarspel-Grootebroek,bkg001,0,1711258750,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,26,1711258750,OV_FIETS,No
Zeist,db002,21,1711258750,OV_FIETS,Yes
Driebergen-Zeist,db001,127,1711258750,OV_FIETS,No
