description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688706530,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688706529,Yes
Ermelo,eml001,0,1688706530,Unknown
Ravenstein,Rvs001,6,1688706530,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,7,1688706529,Yes
Schagen,sgn001,7,1688706530,Yes
Oldenzaal,odz001,4,1688706529,Yes
Cuijk,ck001,12,1688706529,Yes
Goes,gs003,20,1688706529,Yes
Vroomshoop,vhp001,4,1688706530,Yes
Best,bet001,24,1688706530,Yes
Winterswijk,ww001,5,1688706530,Yes
Amsterdam Bijlmer ArenA,asb003,16,1688706529,Yes
Utrecht Centraal Jaarbeursplein,ut016,530,1688706530,Yes
Zuidhorn,Zh001,8,1688706530,Yes
Soestdijk,sd001,4,1688706530,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,3,1688706530,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,42,1688706529,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,20,1688706529,Yes
Maarheeze,mz001,4,1688706529,Yes
Den Haag HS,gv001,65,1688706529,Yes
Heerhugowaard,hwd003,18,1688706529,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,6,1688706529,Yes
Deventer Boerhavelaan,dv003,20,1688706529,Yes
Uden,Ow002,8,1688706529,Yes
Deventer,dv001,104,1688706529,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688706529,Yes
Den Helder Zuid,hdrz001,5,1688706529,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,259,1688706529,Yes
Sneek,sk001,4,1688706530,Yes
Geldrop,Gp001,2,1688706529,Yes
Oudenbosch,odb001,2,1688706529,Yes
Anna Paulowna,ana001,1,1688706529,Yes
Horst Sevenum,hrt001,0,1688706529,Yes
Amersfoort Schothorst,amfs001,25,1688706529,Yes
