description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1694313347,OV_FIETS,Yes
Brummen,bmn001,4,1694313347,OV_FIETS,Yes
Ermelo,eml001,3,1694313347,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1694313347,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1694313347,OV_FIETS,Yes
Lochem,lc001,5,1694313347,OV_FIETS,Yes
Bergen op Zoom,bgn002,4,1694313347,OV_FIETS,No
Oldenzaal,odz001,1,1694313347,OV_FIETS,Yes
Cuijk,ck001,5,1694313347,OV_FIETS,Yes
Veenendaal-De klomp,klp001,17,1694313347,OV_FIETS,Yes
Vroomshoop,vhp001,3,1694313347,OV_FIETS,Yes
Best,bet001,14,1694313347,OV_FIETS,No
Winterswijk,ww001,0,1694313347,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,5,1694313347,OV_FIETS,No
Boxtel - Kluis,btl004,0,1694313347,OV_FIETS,Yes
Zuidhorn,Zh001,5,1694313347,OV_FIETS,Yes
Houten Castellum,htnc001,42,1694313347,OV_FIETS,No
Voorhout,vh001,2,1694313347,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1694313347,OV_FIETS,Yes
Harderwijk,hd001,13,1694313347,OV_FIETS,No
Utrecht P+R Westraven,ut007,12,1694313347,OV_FIETS,Yes
Den Haag HS,gv001,21,1694313347,OV_FIETS,No
Heerhugowaard,hwd003,18,1694313347,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,10,1694313347,OV_FIETS,No
Deventer Boerhavelaan,dv003,18,1694313347,OV_FIETS,Yes
Uden,Ow002,7,1694313347,OV_FIETS,Yes
Deventer,dv001,48,1694313347,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,11,1694313347,OV_FIETS,No
Helmond Brandevoort,hmbv001,2,1694313347,OV_FIETS,Yes
Den Helder Zuid,hdrz001,3,1694313347,OV_FIETS,Yes
Castricum,cas002,17,1694313347,OV_FIETS,No
Sneek,sk001,3,1694313347,OV_FIETS,Yes
Geldrop,Gp001,0,1694313347,OV_FIETS,Yes
