description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,5,1700450050,OV_FIETS,Yes
Brummen,bmn001,4,1700450050,OV_FIETS,Yes
Ermelo,eml001,3,1700450050,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1700450050,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,3,1700450050,OV_FIETS,Yes
Lochem,lc001,6,1700450050,OV_FIETS,Yes
Bergen op Zoom,bgn002,23,1700450050,OV_FIETS,No
Oldenzaal,odz001,1,1700450050,OV_FIETS,Yes
Cuijk,ck001,11,1700450050,OV_FIETS,Yes
Veenendaal-De klomp,klp001,8,1700450050,OV_FIETS,Yes
Vroomshoop,vhp001,2,1700450050,OV_FIETS,Yes
Best,bet001,23,1700450050,OV_FIETS,No
Winterswijk,ww001,3,1700450050,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,8,1700450050,OV_FIETS,Yes
Zuidhorn,Zh001,8,1700450050,OV_FIETS,Yes
Houten Castellum,htnc001,40,1700450050,OV_FIETS,No
Voorhout,vh001,2,1700450050,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1700450050,OV_FIETS,Yes
Harderwijk,hd001,58,1700450050,OV_FIETS,No
Utrecht P+R Westraven,ut007,12,1700450050,OV_FIETS,Yes
Den Haag HS,gv001,14,1700450050,OV_FIETS,No
Heerhugowaard,hwd003,31,1700450050,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,16,1700450050,OV_FIETS,No
Deventer Boerhavelaan,dv003,17,1700450050,OV_FIETS,Yes
Uden,Ow002,5,1700450050,OV_FIETS,Yes
Deventer,dv001,136,1700450050,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,6,1700450050,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1700450050,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1700450050,OV_FIETS,Yes
Castricum,cas002,56,1700450050,OV_FIETS,No
Sneek,sk001,4,1700450050,OV_FIETS,Yes
Geldrop,Gp001,5,1700450050,OV_FIETS,Yes
Oudenbosch,odb001,1,1700450050,OV_FIETS,Yes
Anna Paulowna,ana001,0,1700450050,OV_FIETS,Yes
Goes,gs003,27,1700450050,OV_FIETS,No
Amersfoort Schothorst,amfs001,30,1700450050,OV_FIETS,No
Roosendaal,rsd002,53,1700450050,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,21,1700450050,OV_FIETS,No
Gilze Rijen,gz001,5,1700450050,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,6,1700450050,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,0,1700450050,OV_FIETS,Yes
Hoorn,hn001,49,1700450050,OV_FIETS,No
Rotterdam Kralingse Zoom,Rta003,12,1700450050,OV_FIETS,Yes
Boskoop,bsk001,2,1700450050,OV_FIETS,Yes
Rijssen,rsn001,7,1700450050,OV_FIETS,Yes
