description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1696737016,OV_FIETS,Yes
Brummen,bmn001,1,1696737016,OV_FIETS,Yes
Ermelo,eml001,0,1696737016,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1696737016,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1696737016,OV_FIETS,Yes
Lochem,lc001,0,1696737016,OV_FIETS,Yes
Bergen op Zoom,bgn002,14,1696737016,OV_FIETS,No
Oldenzaal,odz001,3,1696737016,OV_FIETS,Yes
Cuijk,ck001,11,1696737016,OV_FIETS,Yes
Veenendaal-De klomp,klp001,18,1696737016,OV_FIETS,Yes
Vroomshoop,vhp001,3,1696737016,OV_FIETS,Yes
Best,bet001,21,1696737016,OV_FIETS,No
Winterswijk,ww001,6,1696737016,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,3,1696737016,OV_FIETS,Yes
Zuidhorn,Zh001,8,1696737016,OV_FIETS,Yes
Houten Castellum,htnc001,33,1696737016,OV_FIETS,No
Voorhout,vh001,0,1696737016,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1696737016,OV_FIETS,Yes
Harderwijk,hd001,12,1696737016,OV_FIETS,No
Utrecht P+R Westraven,ut007,8,1696737016,OV_FIETS,Yes
Den Haag HS,gv001,16,1696737016,OV_FIETS,Yes
Heerhugowaard,hwd003,17,1696737016,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,6,1696737016,OV_FIETS,No
Deventer Boerhavelaan,dv003,16,1696737016,OV_FIETS,Yes
Uden,Ow002,2,1696737016,OV_FIETS,Yes
Deventer,dv001,50,1696737016,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,2,1696737016,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1696737016,OV_FIETS,Yes
Den Helder Zuid,hdrz001,4,1696737016,OV_FIETS,Yes
Castricum,cas002,24,1696737016,OV_FIETS,Yes
Sneek,sk001,0,1696737016,OV_FIETS,Yes
Geldrop,Gp001,3,1696737016,OV_FIETS,Yes
Oudenbosch,odb001,0,1696737016,OV_FIETS,Yes
Anna Paulowna,ana001,3,1696737016,OV_FIETS,Yes
Goes,gs003,18,1696737016,OV_FIETS,No
Amersfoort Schothorst,amfs001,20,1696737016,OV_FIETS,No
Roosendaal,rsd002,35,1696737016,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,13,1696737016,OV_FIETS,Yes
Gilze Rijen,gz001,4,1696737016,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,6,1696737016,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1696737016,OV_FIETS,Yes
Hoorn,hn001,46,1696737016,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,4,1696737016,OV_FIETS,Yes
Boskoop,bsk001,2,1696737016,OV_FIETS,Yes
Rijssen,rsn001,5,1696737016,OV_FIETS,Yes
Venlo,vl001,28,1696737016,OV_FIETS,No
Ommen,omn001,0,1696737016,OV_FIETS,Yes
Culemborg,cl003,14,1696737016,OV_FIETS,No
Groningen Noord,Gnn001,0,1696737016,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1696737016,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,3,1696737016,OV_FIETS,Yes
Voorburg,vb002,21,1696737016,OV_FIETS,No
Soest Zuid,stz001,3,1696737016,OV_FIETS,Yes
Haren,HRN002,0,1696737016,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,22,1696737016,OV_FIETS,Yes
Maarheeze,mz001,3,1696737016,OV_FIETS,Yes
Maastricht Randwyck,mtr001,1,1696737016,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,17,1696737016,OV_FIETS,Yes
Dieren,dr001,1,1696737016,OV_FIETS,Yes
Wolfheze,wf001,3,1696737016,OV_FIETS,Yes
Meerssen,mes001,2,1696737016,OV_FIETS,Yes
Dordrecht,ddr001,28,1696737016,OV_FIETS,No
Maassluis,mss001,7,1696737016,OV_FIETS,No
Weesp,wp001,37,1696737016,OV_FIETS,No
Vierlingsbeek,vlb001,5,1696737016,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,42,1696737016,OV_FIETS,Yes
Gorinchem,gr001,,1696737016,OV_FIETS,Yes
Rotterdam Alexander,rta001,3,1696737016,OV_FIETS,Yes
Valkenburg,vk001,4,1696737016,OV_FIETS,Yes
Almelo,aml002,10,1696737016,OV_FIETS,Yes
Bloemendaal,bll001,3,1696737016,OV_FIETS,Yes
Etten-Leur,etn001,7,1696737016,OV_FIETS,Yes
Heiloo,hlo001,0,1696737016,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,224,1696737016,OV_FIETS,Yes
Purmerend Overwhere,pmo001,3,1696737016,OV_FIETS,Yes
Lelystad Centrum,lls003,11,1696737016,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,206,1696737016,OV_FIETS,Yes
Zwolle Hanzeland,zl003,25,1696737016,OV_FIETS,No
Holten,hon001,5,1696737016,OV_FIETS,Yes
Wijhe,wh001,2,1696737016,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1696737016,OV_FIETS,Yes
Zwolle,zl004,200,1696737016,OV_FIETS,No
Nijmegen,nm001,73,1696737016,OV_FIETS,No
Bovenkarspel-Grootebroek,bkg001,1,1696737016,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,29,1696737016,OV_FIETS,No
Zeist,db002,23,1696737016,OV_FIETS,Yes
Driebergen-Zeist,db001,112,1696737016,OV_FIETS,No
Echt,ec001,3,1696737016,OV_FIETS,Yes
Raalte,rat001,5,1696737016,OV_FIETS,Yes
Dalfsen,dl001,3,1696737016,OV_FIETS,Yes
