description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1708188745,OV_FIETS,Yes
Brummen,bmn001,5,1708188745,OV_FIETS,Yes
Ermelo,eml001,0,1708188745,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1708188745,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,19,1708188745,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,5,1708188745,OV_FIETS,Yes
Lochem,lc001,3,1708188745,OV_FIETS,Yes
Bergen op Zoom,bgn002,18,1708188745,OV_FIETS,Yes
Oldenzaal,odz001,2,1708188745,OV_FIETS,Yes
Cuijk,ck001,13,1708188745,OV_FIETS,Yes
Veenendaal-De klomp,klp001,8,1708188745,OV_FIETS,Yes
Vroomshoop,vhp001,4,1708188745,OV_FIETS,Yes
Best,bet001,23,1708188745,OV_FIETS,No
Winterswijk,ww001,5,1708188745,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,6,1708188745,OV_FIETS,Yes
Zuidhorn,Zh001,4,1708188745,OV_FIETS,Yes
Houten Castellum,htnc001,29,1708188745,OV_FIETS,Yes
Voorhout,vh001,1,1708188745,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1708188745,OV_FIETS,Yes
Harderwijk,hd001,32,1708188745,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1708188745,OV_FIETS,Yes
Den Haag HS,gv001,-1,1708188745,OV_FIETS,Yes
Heerhugowaard,hwd003,17,1708188745,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,8,1708188745,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1708188745,OV_FIETS,Yes
Uden,Ow002,5,1708188745,OV_FIETS,Yes
Deventer,dv001,69,1708188745,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,4,1708188745,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1708188745,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1708188745,OV_FIETS,Yes
Castricum,cas002,46,1708188745,OV_FIETS,Yes
Sneek,sk001,5,1708188745,OV_FIETS,Yes
Geldrop,Gp001,8,1708188745,OV_FIETS,Yes
Oudenbosch,odb001,4,1708188745,OV_FIETS,Yes
Anna Paulowna,ana001,4,1708188745,OV_FIETS,Yes
Goes,gs003,24,1708188745,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,17,1708188745,OV_FIETS,Yes
Roosendaal,rsd002,44,1708188745,OV_FIETS,Yes
