description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,5,1688944099,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688944099,Yes
Ermelo,eml001,4,1688944099,Unknown
Ravenstein,Rvs001,5,1688944099,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688944099,Yes
Schagen,sgn001,8,1688944099,Yes
Oldenzaal,odz001,2,1688944099,Yes
Cuijk,ck001,15,1688944099,Yes
Goes,gs003,13,1688944099,No
Vroomshoop,vhp001,4,1688944099,Yes
Best,bet001,17,1688944099,No
Winterswijk,ww001,4,1688944099,Yes
Amsterdam Bijlmer ArenA,asb003,26,1688944099,Yes
Utrecht Centraal Jaarbeursplein,ut016,514,1688944099,Yes
Zuidhorn,Zh001,7,1688944099,Yes
Soestdijk,sd001,2,1688944099,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,6,1688944099,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,45,1688944099,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,15,1688944099,Yes
Maarheeze,mz001,4,1688944099,Yes
Den Haag HS,gv001,75,1688944099,Yes
Heerhugowaard,hwd003,19,1688944099,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,11,1688944099,Yes
Deventer Boerhavelaan,dv003,20,1688944099,Yes
Uden,Ow002,8,1688944099,Yes
Deventer,dv001,134,1688944099,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688944099,Yes
Den Helder Zuid,hdrz001,5,1688944099,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,296,1688944099,Yes
Sneek,sk001,2,1688944099,Yes
Geldrop,Gp001,1,1688944099,Yes
Oudenbosch,odb001,3,1688944099,Yes
Anna Paulowna,ana001,1,1688944099,Yes
Horst Sevenum,hrt001,4,1688944099,Yes
Amersfoort Schothorst,amfs001,28,1688944099,No
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,51,1688944099,Yes
OV-ebike Arnhem Centrum,ah003,8,1688944099,Yes
Gilze Rijen,gz001,5,1688944099,Yes
Emmen,emn001,18,1688944099,No
Halfweg Zwanenburg,hwzb001,2,1688944099,Yes
Hoorn Kersenboogerd,hnk001,4,1688944099,Yes
Hoorn,hn001,49,1688944099,Yes
Rotterdam Kralingse Zoom,Rta003,17,1688944099,Yes
Rhenen,rhn001,1,1688944099,Yes
Rijssen,rsn001,5,1688944099,Yes
Venlo,vl001,44,1688944099,Yes
Ommen,omn001,2,1688944099,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,17,1688944099,No
Groningen Noord,Gnn001,7,1688944099,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688944099,Yes
Haarlem Spaarnwoude,hlms001,0,1688944099,Yes
Dordrecht,ddr001,40,1688944099,Yes
Soest Zuid,stz001,3,1688944099,Yes
Haren,HRN002,0,1688944099,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,18,1688944099,Yes
Utrecht P+R Westraven,ut007,10,1688944099,Yes
Maastricht Randwyck,mtr001,3,1688944099,Yes
Amsterdam Muiderpoort,asdm001,30,1688944099,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688944099,Yes
Meerssen,mes001,2,1688944099,Yes
Maassluis,mss001,10,1688944099,No
Weesp,wp001,35,1688944099,No
Weert,wt003,21,1688944099,No
Vierlingsbeek,vlb001,4,1688944099,Yes
Amsterdam Sloterdijk,ass001,118,1688944099,Yes
Gorinchem,gr001,2,1688944099,Yes
Rotterdam Alexander,rta001,0,1688944099,Yes
Valkenburg,vk001,4,1688944099,Yes
Almelo,aml002,0,1688944099,Yes
Bloemendaal,bll001,0,1688944099,Yes
Etten-Leur,etn001,3,1688944099,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,16,1688944099,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688944099,Yes
Doetinchem,dtc001,2,1688944099,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,6,1688944099,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688944099,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,6,1688944099,Yes
Zwolle,zl004,272,1688944099,No
Baarn,brn002,26,1688944099,No
Nijmegen,nm001,179,1688944099,Yes
Bovenkarspel-Grootebroek,bkg001,3,1688944099,Yes
Dieren,dr001,3,1688944099,Yes
Zeist,db002,17,1688944099,Yes
Driebergen-Zeist,db001,124,1688944099,Yes
Echt,ec001,5,1688944099,Yes
Lelystad Centrum,lls003,14,1688944099,Yes
Middelburg,mdb002,24,1688944099,Yes
Raalte,rat001,5,1688944099,Yes
Dalfsen,dl001,2,1688944099,Yes
Rotterdam Slinge,rtd904,4,1688944099,Yes
Boxmeer,Bmr001,12,1688944099,Yes
Pijnacker,rtd906,4,1688944099,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,6,1688944099,Unknown
Voorhout,vh001,4,1688944099,Yes
Maastricht Noord,mtn001,9,1688944099,Yes
Doetinchem de Huet,dtch001,4,1688944099,Yes
Delden,ddn001,1,1688944099,Yes
Muiden P&R,wp901,7,1688944099,Yes
't Harde,Hde001,5,1688944099,Yes
Hengelo Gezondheidspark,hglg001,5,1688944099,Yes
Bodegraven,bdg001,4,1688944099,Yes
Utrecht Overvecht,uto001,8,1688944099,Yes
Hilversum Sportpark ,hvsp001,11,1688944099,No
Delft Zuid,dtz001,,1688944099,Yes
Vught,Vg001,5,1688944099,Yes
Amsterdam Zuid Zuidplein,asdz001,148,1688944099,No
Heemskerk,hk001,4,1688944099,Yes
Amsterdam Zuid Mahlerplein,asdz003,106,1688944099,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688944099,No
Utrecht Zuilen,utzl001,7,1688944099,Yes
Alphen aan den Rijn,apn001,42,1688944099,Yes
Rotterdam Blaak,rtb001,7,1688944099,No
Vriezenveen,vz001,4,1688944099,Yes
Zwijndrecht,zwd003,28,1688944099,No
OV-ebike Driebergen-Zeist,db003,24,1688944099,Yes
Eindhoven Noordzijde,ehv003,2,1688944099,No
Eindhoven Zuidzijde (centrum),ehv002,230,1688944099,Yes
Winschoten,ws001,5,1688944099,Yes
Veghel,Btl003,6,1688944099,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,49,1688944099,No
Woerden,wd001,54,1688944099,Yes
s-Hertogenbosch,ht001,236,1688944099,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1688944099,Yes
Waalwijk,ht002,6,1688944099,Yes
Maarssen,mas003,24,1688944099,Yes
Kerkrade Centrum,krd001,2,1688944099,Yes
Venray,vry001,18,1688944099,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688944099,No
Aalten,atn001,5,1688944099,Yes
Haarlem Fiets Inn,hlm002,229,1688944099,Yes
Bilthoven,bhv002,29,1688944099,Yes
Purmerend,pmr001,3,1688944099,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688944099,Yes
Beverwijk,bv002,48,1688944099,No
Boxtel,btl001,14,1688944099,No
Hoogezand Sappemeer,Hgz001,4,1688944099,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688944099,Yes
Roermond,rm001,48,1688944099,No
Krommenie-Assendelft,kma001,4,1688944099,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688944099,Yes
Rosmalen,rs001,6,1688944099,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688944099,Yes
Utrecht P+R Papendorp,ut904,2,1688944099,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688944099,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,242,1688944099,Yes
Utrecht Rijnsweerd,ut903,8,1688944099,Yes
Alkmaar,amr001,77,1688944099,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,274,1688944099,Yes
Tilburg West Universiteit,tbu001,15,1688944099,Yes
Sittard,std002,22,1688944099,Yes
"Leiden Centraal, Centrumzijde",ledn002,5,1688944099,No
Gouda Goverwelle,gdg001,2,1688944099,Yes
Den Haag Laan van NOI,laa001,0,1688944099,Yes
Alkmaar Noord,amrn002,26,1688944099,Yes
Zandvoort,zvt001,15,1688944099,Yes
Uitgeest,utg001,2,1688944099,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,4,1688944099,Yes
Houten,htn001,58,1688944099,No
Steenwijk,swk002,6,1688944099,No
Lage Zwaluwe,Zlw001,2,1688944099,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,67,1688944099,Yes
Zwolle Hanzeland,zl003,20,1688944099,No
Breda Centrum,Bd003,107,1688944099,No
Den Haag Mariahoeve,gvm001,2,1688944099,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,3,1688944099,Yes
Almere Centrum Landdrostdreef,alm001,62,1688944099,Yes
Zaltbommel,zbm002,25,1688944099,No
Schiedam,sdm001,23,1688944099,Yes
Zoetermeer Centrum West,ztm002,17,1688944099,No
Borne,bn001,8,1688944099,Yes
Zevenbergen,Zvb001,8,1688944099,Yes
Driehuis,drh001,6,1688944099,Yes
Helmond Brouwhuis,hmbh001,3,1688944099,Yes
Amsterdam Centraal Stationsplein,asd010,301,1688944099,Yes
Nijmegen Heyendaal,nmh001,0,1688944099,Yes
Barendrecht,brd002,22,1688944099,No
Rheden,rh001,3,1688944099,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,16,1688944099,No
Breda Belcrum,bd002,210,1688944099,Yes
Amsterdam Centraal IJzijde,asd008,301,1688944099,Yes
Amsterdam Noord,asd009,17,1688944099,Yes
Obdam,obd001,1,1688944099,Yes
Tiel,tl003,21,1688944099,No
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,75,1688944099,No
Santpoort Noord,sptn001,8,1688944099,Yes
Oss West,ow001,6,1688944099,Yes
Tilburg Zuid,tb003,234,1688944099,No
Groningen,gn001,542,1688944099,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,2,1688944099,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,154,1688944099,Yes
OV-ebike Maastricht,mt003,26,1688944099,Yes
Putten,pt001,4,1688944099,Yes
Houten Castellum,htnc001,36,1688944099,No
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,5,1688944099,Yes
Didam,did001,2,1688944099,Yes
Gouda,gd001,157,1688944099,No
Heemstede-Aerdenhout,had002,15,1688944099,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,6,1688944099,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,10,1688944099,Yes
Enkhuizen,ekz001,19,1688944099,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,8,1688944099,Yes
Goor,go001,2,1688944099,Yes
Sleeuwijk Tol West,GR002 ,3,1688944099,Yes
Barneveld Centrum,bnc001,4,1688944099,Yes
Hoofddorp,hfd002,51,1688944099,Yes
Zoetermeer Oost,ztmo001,3,1688944099,Yes
Hoogeveen,hgv003,26,1688944099,No
Oisterwijk,Ot001,7,1688944099,Yes
Duivendrecht,dvd001,2,1688944099,Yes
Helmond 't Hout,hmh001,4,1688944099,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,526,1688944099,Yes
Dronten,DRON001,6,1688944099,Yes
Heerenveen,hr002,13,1688944099,No
Utrecht Leidsche Rijn,utlr001,6,1688944099,Yes
Pijnacker Zuid,rtd907,2,1688944099,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,29,1688944099,Yes
Diemen,dmn001,1,1688944099,Yes
Boxtel - Kluis,btl004,5,1688944099,Yes
Voorburg,vb002,22,1688944099,Yes
Kampen,kpn003,22,1688944099,No
Meppel,mp002,13,1688944099,No
Hoogkarspel,hks001,3,1688944099,Yes
Westervoort,wtv001,4,1688944099,Yes
Bussum Zuid,bsmz001,3,1688944099,Yes
Amsterdam RAI,rai001,19,1688944099,No
Velp,vp001,0,1688944099,Yes
Leeuwarden,lw001,167,1688944099,Yes
Bunnik,bnk001,22,1688944099,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,1,1688944099,Yes
Amsterdam Amstel,asa001,121,1688944099,Yes
Geldermalsen,gdm001,1,1688944099,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,15,1688944099,Yes
Oss,o002,22,1688944099,No
Amsterdam Lelyplein,asdl001,4,1688944099,No
Otterlo,ed901,18,1688944099,Yes
Winsum,Wsm001,1,1688944099,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,39,1688944099,Yes
Ede-Wageningen Zuidzijde,ed001,165,1688944099,No
Tilburg Reeshof,tbr001,2,1688944099,Yes
OV-ebike Groningen,gn004,18,1688944099,Yes
Vleuten,vtn001,2,1688944099,Yes
Hilversum,hvs001,209,1688944099,No
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,18,1688944099,Yes
Terborg,tbg001,6,1688944099,Yes
Den Haag Centraal Stichthage,gvc001,65,1688944099,Yes
Varsseveld,vsv001,3,1688944099,Yes
Santpoort Zuid,sptz001,7,1688944099,Yes
Zevenaar,zv001,4,1688944099,Yes
Tilburg Noord,tb002,33,1688944099,No
Breukelen,bkl001,4,1688944099,Yes
Leiden de Vink,dvnk001,3,1688944099,Yes
Deurne,dn001,1,1688944099,Yes
Boskoop,bsk001,3,1688944099,Yes
Zoetermeer Driemanspolder,ztm003,20,1688944099,No
Landgraaf,lg001,2,1688944099,Yes
Heeze-Leende,hze001,9,1688944099,Yes
Olst,ost001,4,1688944099,Yes
Beesd,bsd001,5,1688944099,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,68,1688944099,Yes
Amersfoort Centraal,amf001,333,1688944099,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,774,1688944099,Yes
Utrecht Centraal Knoop,ut021,30,1688944099,No
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,0,1688944099,Yes
Beilen,bl001,19,1688944099,No
Den Dolder,dld001,6,1688944099,Yes
's-Hertogenbosch Oost,Hto001,6,1688944099,Yes
Assen,asn001,185,1688944099,Yes
Vlissingen,vs001,22,1688944099,No
Enschede,es003,81,1688944099,Yes
Helmond,hm001,20,1688944099,No
Delfzijl,Dz001,1,1688944099,Yes
Sliedrecht,sdt001,2,1688944099,Yes
Voorschoten,vst001,0,1688944099,Yes
Wijhe,wh001,3,1688944099,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,2,1688944099,Yes
Castricum,cas002,43,1688944099,No
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,4,1688944099,No
Reuver,rv001,6,1688944099,Yes
Ede-Wageningen Zuidplein,ed002,20,1688944099,Yes
Wijchen,wc001,0,1688944099,Yes
Elst,est001,5,1688944099,Yes
Apeldoorn,apd001,346,1688944099,No
"Delft, Fietsenstalling",dt002,277,1688944099,Yes
Rijswijk,rsw002,23,1688944099,Yes
Appingedam,Apg001,2,1688944099,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
