description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,8,1714496080,OV_FIETS,Yes
Brummen,bmn001,4,1714496080,OV_FIETS,Yes
Ermelo,eml001,1,1714496080,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1714496080,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,77,1714496080,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1714496080,OV_FIETS,Yes
Lochem,lc001,2,1714496080,OV_FIETS,Yes
Bergen op Zoom,bgn002,16,1714496080,OV_FIETS,Yes
Oldenzaal,odz001,4,1714496080,OV_FIETS,Yes
Cuijk,ck001,17,1714496080,OV_FIETS,Yes
Veenendaal-De klomp,klp001,21,1714496080,OV_FIETS,Yes
Vroomshoop,vhp001,4,1714496080,OV_FIETS,Yes
Best,bet001,19,1714496080,OV_FIETS,Yes
Winterswijk,ww001,2,1714496080,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,10,1714496080,OV_FIETS,Yes
Zuidhorn,Zh001,6,1714496080,OV_FIETS,Yes
Houten Castellum,htnc001,37,1714496080,OV_FIETS,Yes
Voorhout,vh001,1,1714496080,OV_FIETS,Yes
Tilburg Reeshof,tbr001,4,1714496080,OV_FIETS,Yes
Harderwijk,hd001,48,1714496080,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,11,1714496080,OV_FIETS,Yes
Den Haag HS,gv001,50,1714496080,OV_FIETS,Yes
Heerhugowaard,hwd003,22,1714496080,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,15,1714496080,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1714496080,OV_FIETS,Yes
Uden,Ow002,6,1714496080,OV_FIETS,Yes
Deventer,dv001,124,1714496080,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,18,1714496080,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,4,1714496080,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1714496080,OV_FIETS,Yes
Castricum,cas002,26,1714496080,OV_FIETS,Yes
Sneek,sk001,9,1714496080,OV_FIETS,Yes
Geldrop,Gp001,9,1714496080,OV_FIETS,Yes
Oudenbosch,odb001,3,1714496080,OV_FIETS,Yes
Anna Paulowna,ana001,3,1714496080,OV_FIETS,Yes
Goes,gs003,21,1714496080,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,26,1714496080,OV_FIETS,Yes
Roosendaal,rsd002,47,1714496080,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,21,1714496080,OV_FIETS,Yes
Gilze Rijen,gz001,7,1714496080,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,1,1714496080,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,3,1714496080,OV_FIETS,Yes
Hoorn,hn001,49,1714496080,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,17,1714496080,OV_FIETS,Yes
Boskoop,bsk001,4,1714496080,OV_FIETS,Yes
Rijssen,rsn001,8,1714496080,OV_FIETS,Yes
Venlo,vl001,49,1714496080,OV_FIETS,Yes
Ommen,omn001,3,1714496080,OV_FIETS,Yes
Culemborg,cl003,25,1714496080,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1714496080,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,6,1714496080,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,2,1714496080,OV_FIETS,Yes
Voorburg,vb002,29,1714496080,OV_FIETS,Yes
Soest Zuid,stz001,5,1714496080,OV_FIETS,Yes
