description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1689008902,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1689008902,Yes
Ermelo,eml001,4,1689008902,Unknown
Ravenstein,Rvs001,7,1689008902,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1689008902,Yes
Schagen,sgn001,0,1689008902,Yes
Oldenzaal,odz001,2,1689008902,Yes
Cuijk,ck001,13,1689008902,Yes
Goes,gs003,17,1689008902,Yes
Vroomshoop,vhp001,4,1689008902,Yes
Best,bet001,12,1689008902,Yes
Winterswijk,ww001,4,1689008902,Yes
Amsterdam Bijlmer ArenA,asb003,26,1689008902,Yes
Utrecht Centraal Jaarbeursplein,ut016,504,1689008902,Yes
Zuidhorn,Zh001,5,1689008902,Yes
Soestdijk,sd001,2,1689008902,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,5,1689008902,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,30,1689008902,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,18,1689008902,Yes
Maarheeze,mz001,3,1689008902,Yes
Den Haag HS,gv001,38,1689008902,Yes
Heerhugowaard,hwd003,16,1689008902,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,18,1689008902,Yes
Deventer Boerhavelaan,dv003,20,1689008902,Yes
Uden,Ow002,6,1689008902,Yes
Deventer,dv001,125,1689008902,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1689008902,Yes
Den Helder Zuid,hdrz001,4,1689008902,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,185,1689008902,Yes
Sneek,sk001,2,1689008902,Yes
Geldrop,Gp001,2,1689008902,Yes
Oudenbosch,odb001,3,1689008902,Yes
Anna Paulowna,ana001,1,1689008902,Yes
Horst Sevenum,hrt001,5,1689008902,Yes
Amersfoort Schothorst,amfs001,26,1689008902,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,50,1689008902,Yes
OV-ebike Arnhem Centrum,ah003,12,1689008902,Yes
Gilze Rijen,gz001,5,1689008902,Yes
Emmen,emn001,17,1689008902,No
Halfweg Zwanenburg,hwzb001,2,1689008902,Yes
Hoorn Kersenboogerd,hnk001,6,1689008902,Yes
Hoorn,hn001,47,1689008902,Yes
Rotterdam Kralingse Zoom,Rta003,13,1689008902,Yes
Rhenen,rhn001,1,1689008902,Yes
Rijssen,rsn001,6,1689008902,Yes
Venlo,vl001,45,1689008902,Yes
Ommen,omn001,2,1689008902,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,10,1689008902,Yes
Groningen Noord,Gnn001,4,1689008902,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1689008902,Yes
Haarlem Spaarnwoude,hlms001,2,1689008902,Yes
Dordrecht,ddr001,39,1689008902,Yes
Soest Zuid,stz001,3,1689008902,Yes
Haren,HRN002,0,1689008902,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,14,1689008902,Yes
Utrecht P+R Westraven,ut007,8,1689008902,Yes
Maastricht Randwyck,mtr001,1,1689008902,Yes
Amsterdam Muiderpoort,asdm001,22,1689008902,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1689008902,Yes
Meerssen,mes001,4,1689008902,Yes
Maassluis,mss001,10,1689008902,Yes
Weesp,wp001,21,1689008902,Yes
Weert,wt003,18,1689008902,Yes
Vierlingsbeek,vlb001,5,1689008902,Yes
Amsterdam Sloterdijk,ass001,95,1689008902,Yes
Gorinchem,gr001,2,1689008902,Yes
Rotterdam Alexander,rta001,3,1689008902,Yes
Valkenburg,vk001,0,1689008902,Yes
Almelo,aml002,0,1689008902,Yes
Bloemendaal,bll001,1,1689008902,Yes
Etten-Leur,etn001,2,1689008902,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,7,1689008902,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1689008902,Yes
Doetinchem,dtc001,3,1689008902,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,2,1689008902,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1689008902,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,7,1689008902,Yes
Zwolle,zl004,233,1689008902,Yes
Baarn,brn002,22,1689008902,Yes
Nijmegen,nm001,116,1689008902,Yes
Bovenkarspel-Grootebroek,bkg001,4,1689008902,Yes
Dieren,dr001,1,1689008902,Yes
Zeist,db002,17,1689008902,Yes
Driebergen-Zeist,db001,117,1689008902,Yes
Echt,ec001,5,1689008902,Yes
Lelystad Centrum,lls003,18,1689008902,Yes
