description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,0,1689088146,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1689088146,Yes
Ermelo,eml001,2,1689088146,Unknown
Ravenstein,Rvs001,6,1689088146,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1689088146,Yes
Schagen,sgn001,14,1689088146,Yes
Oldenzaal,odz001,3,1689088146,Yes
Cuijk,ck001,10,1689088146,Yes
Goes,gs003,10,1689088146,Yes
Vroomshoop,vhp001,1,1689088146,Yes
Best,bet001,9,1689088146,Yes
Winterswijk,ww001,2,1689088146,Yes
Amsterdam Bijlmer ArenA,asb003,19,1689088146,Yes
Utrecht Centraal Jaarbeursplein,ut016,254,1689088146,Yes
Zuidhorn,Zh001,6,1689088146,Yes
Soestdijk,sd001,0,1689088146,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,5,1689088146,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,32,1689088146,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,9,1689088146,Yes
Maarheeze,mz001,2,1689088146,Yes
Den Haag HS,gv001,22,1689088146,Yes
Heerhugowaard,hwd003,15,1689088146,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,9,1689088146,Yes
Deventer Boerhavelaan,dv003,20,1689088146,Yes
Uden,Ow002,6,1689088146,Yes
Deventer,dv001,72,1689088146,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1689088146,Yes
Den Helder Zuid,hdrz001,3,1689088146,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,181,1689088146,Yes
Sneek,sk001,1,1689088146,Yes
Geldrop,Gp001,3,1689088146,Yes
Oudenbosch,odb001,1,1689088146,Yes
Anna Paulowna,ana001,3,1689088146,Yes
Horst Sevenum,hrt001,0,1689088146,Yes
Amersfoort Schothorst,amfs001,12,1689088146,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,35,1689088146,Yes
OV-ebike Arnhem Centrum,ah003,11,1689088146,Yes
Gilze Rijen,gz001,3,1689088146,Yes
Emmen,emn001,22,1689088146,Yes
Halfweg Zwanenburg,hwzb001,1,1689088146,Yes
Hoorn Kersenboogerd,hnk001,7,1689088146,Yes
Hoorn,hn001,31,1689088146,Yes
Rotterdam Kralingse Zoom,Rta003,8,1689088146,Yes
Rhenen,rhn001,1,1689088146,Yes
Rijssen,rsn001,5,1689088146,Yes
Venlo,vl001,32,1689088146,Yes
Ommen,omn001,0,1689088146,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,6,1689088146,Yes
Groningen Noord,Gnn001,5,1689088146,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1689088146,Yes
Haarlem Spaarnwoude,hlms001,0,1689088146,Yes
Dordrecht,ddr001,20,1689088146,Yes
Soest Zuid,stz001,1,1689088146,Yes
Haren,HRN002,0,1689088146,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,17,1689088146,Yes
Utrecht P+R Westraven,ut007,12,1689088146,Yes
Maastricht Randwyck,mtr001,1,1689088146,Yes
Amsterdam Muiderpoort,asdm001,12,1689088146,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1689088146,Yes
Meerssen,mes001,4,1689088146,Yes
Maassluis,mss001,10,1689088146,Yes
Weesp,wp001,7,1689088146,Yes
Weert,wt003,0,1689088146,Yes
Vierlingsbeek,vlb001,4,1689088146,Yes
Amsterdam Sloterdijk,ass001,53,1689088146,Yes
Gorinchem,gr001,0,1689088146,Yes
Rotterdam Alexander,rta001,6,1689088146,Yes
Valkenburg,vk001,1,1689088146,Yes
Almelo,aml002,0,1689088146,Yes
Bloemendaal,bll001,2,1689088146,Yes
Etten-Leur,etn001,4,1689088146,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,11,1689088146,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1689088146,Yes
Doetinchem,dtc001,1,1689088146,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,3,1689088146,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1689088146,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,6,1689088146,Yes
Zwolle,zl004,145,1689088146,Yes
Baarn,brn002,12,1689088146,Yes
Nijmegen,nm001,65,1689088146,Yes
Bovenkarspel-Grootebroek,bkg001,4,1689088146,Yes
Dieren,dr001,2,1689088146,Yes
Zeist,db002,18,1689088146,Yes
Driebergen-Zeist,db001,70,1689088146,Yes
Echt,ec001,7,1689088146,Yes
Lelystad Centrum,lls003,20,1689088146,Yes
Middelburg,mdb002,2,1689088146,Yes
Raalte,rat001,2,1689088146,Yes
Dalfsen,dl001,2,1689088146,Yes
Rotterdam Slinge,rtd904,3,1689088146,Yes
Boxmeer,Bmr001,10,1689088146,Yes
Pijnacker,rtd906,2,1689088146,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,0,1689088146,Unknown
Voorhout,vh001,1,1689088146,Yes
Maastricht Noord,mtn001,6,1689088146,Yes
Doetinchem de Huet,dtch001,3,1689088146,Yes
Delden,ddn001,1,1689088146,Yes
Muiden P&R,wp901,8,1689088146,Yes
't Harde,Hde001,4,1689088146,Yes
Hengelo Gezondheidspark,hglg001,3,1689088146,Yes
Bodegraven,bdg001,4,1689088146,Yes
Utrecht Overvecht,uto001,12,1689088146,Yes
Hilversum Sportpark ,hvsp001,6,1689088146,Yes
Delft Zuid,dtz001,,1689088146,Yes
Vught,Vg001,2,1689088146,Yes
Amsterdam Zuid Zuidplein,asdz001,38,1689088146,Yes
Heemskerk,hk001,6,1689088146,Yes
Amsterdam Zuid Mahlerplein,asdz003,27,1689088146,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1689088146,Yes
Utrecht Zuilen,utzl001,1,1689088146,Yes
Alphen aan den Rijn,apn001,43,1689088146,Yes
Rotterdam Blaak,rtb001,4,1689088146,Yes
Vriezenveen,vz001,2,1689088146,Yes
Zwijndrecht,zwd003,27,1689088146,Yes
OV-ebike Driebergen-Zeist,db003,13,1689088146,Yes
Eindhoven Noordzijde,ehv003,30,1689088146,Yes
Eindhoven Zuidzijde (centrum),ehv002,86,1689088146,Yes
Winschoten,ws001,5,1689088146,Yes
Veghel,Btl003,6,1689088146,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,27,1689088146,Yes
Woerden,wd001,22,1689088146,Yes
s-Hertogenbosch,ht001,107,1689088146,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,3,1689088146,Yes
Waalwijk,ht002,4,1689088146,Yes
Maarssen,mas003,16,1689088146,Yes
Kerkrade Centrum,krd001,4,1689088146,Yes
Venray,vry001,19,1689088146,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,4,1689088146,Yes
Aalten,atn001,3,1689088146,Yes
Haarlem Fiets Inn,hlm002,73,1689088146,Yes
Bilthoven,bhv002,12,1689088146,Yes
Purmerend,pmr001,0,1689088146,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,1,1689088146,Yes
Beverwijk,bv002,24,1689088146,Yes
Boxtel,btl001,14,1689088146,Yes
Hoogezand Sappemeer,Hgz001,3,1689088146,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,2,1689088146,Yes
Roermond,rm001,25,1689088146,Yes
Krommenie-Assendelft,kma001,4,1689088146,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1689088146,Yes
Rosmalen,rs001,4,1689088146,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1689088146,Yes
Utrecht P+R Papendorp,ut904,1,1689088146,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1689088146,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,135,1689088146,Yes
Utrecht Rijnsweerd,ut903,13,1689088146,Yes
Alkmaar,amr001,32,1689088146,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,263,1689088146,Yes
Tilburg West Universiteit,tbu001,10,1689088146,Yes
Sittard,std002,19,1689088146,Yes
"Leiden Centraal, Centrumzijde",ledn002,17,1689088146,Yes
Gouda Goverwelle,gdg001,0,1689088146,Yes
Den Haag Laan van NOI,laa001,0,1689088146,Yes
Alkmaar Noord,amrn002,24,1689088146,Yes
Zandvoort,zvt001,2,1689088146,Yes
Uitgeest,utg001,2,1689088146,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,3,1689088146,Yes
Houten,htn001,42,1689088146,Yes
Steenwijk,swk002,3,1689088146,Yes
Lage Zwaluwe,Zlw001,4,1689088146,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,28,1689088146,Yes
Zwolle Hanzeland,zl003,10,1689088146,Yes
Breda Centrum,Bd003,66,1689088146,Yes
Den Haag Mariahoeve,gvm001,0,1689088146,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,2,1689088146,Yes
Almere Centrum Landdrostdreef,alm001,40,1689088146,Yes
Zaltbommel,zbm002,8,1689088146,Yes
Schiedam,sdm001,17,1689088146,Yes
Zoetermeer Centrum West,ztm002,12,1689088146,Yes
Borne,bn001,8,1689088146,Yes
Zevenbergen,Zvb001,7,1689088146,Yes
Driehuis,drh001,6,1689088146,Yes
Helmond Brouwhuis,hmbh001,2,1689088146,Yes
Amsterdam Centraal Stationsplein,asd010,51,1689088146,Yes
Nijmegen Heyendaal,nmh001,0,1689088146,Yes
Barendrecht,brd002,13,1689088146,Yes
Rheden,rh001,3,1689088146,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,10,1689088146,Yes
Breda Belcrum,bd002,103,1689088146,Yes
Amsterdam Centraal IJzijde,asd008,74,1689088146,Yes
Amsterdam Noord,asd009,11,1689088146,Yes
Obdam,obd001,2,1689088146,Yes
Tiel,tl003,13,1689088146,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,57,1689088146,Yes
Santpoort Noord,sptn001,7,1689088146,Yes
Oss West,ow001,7,1689088146,Yes
Tilburg Zuid,tb003,107,1689088146,Yes
Groningen,gn001,371,1689088146,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,4,1689088146,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,104,1689088146,Yes
OV-ebike Maastricht,mt003,13,1689088146,Yes
Putten,pt001,0,1689088146,Yes
Houten Castellum,htnc001,32,1689088146,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,4,1689088146,Yes
Didam,did001,0,1689088146,Yes
Gouda,gd001,119,1689088146,Yes
Heemstede-Aerdenhout,had002,9,1689088146,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,1,1689088146,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,4,1689088146,Yes
Enkhuizen,ekz001,16,1689088146,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,6,1689088146,Yes
Goor,go001,4,1689088146,Yes
Sleeuwijk Tol West,GR002 ,3,1689088146,Yes
Barneveld Centrum,bnc001,2,1689088146,Yes
Hoofddorp,hfd002,28,1689088146,Yes
Zoetermeer Oost,ztmo001,2,1689088146,Yes
Hoogeveen,hgv003,16,1689088146,Yes
Oisterwijk,Ot001,3,1689088146,Yes
Duivendrecht,dvd001,2,1689088146,Yes
Helmond 't Hout,hmh001,4,1689088146,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,200,1689088146,Yes
Dronten,DRON001,6,1689088146,Yes
Heerenveen,hr002,16,1689088146,Yes
Utrecht Leidsche Rijn,utlr001,4,1689088146,Yes
Pijnacker Zuid,rtd907,2,1689088146,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,17,1689088146,Yes
Diemen,dmn001,1,1689088146,Yes
Boxtel - Kluis,btl004,5,1689088146,Yes
Voorburg,vb002,23,1689088146,Yes
Kampen,kpn003,20,1689088146,Yes
Meppel,mp002,13,1689088146,Yes
Hoogkarspel,hks001,3,1689088146,Yes
Westervoort,wtv001,3,1689088146,Yes
Bussum Zuid,bsmz001,0,1689088146,Yes
Amsterdam RAI,rai001,12,1689088146,Yes
Velp,vp001,0,1689088146,Yes
Leeuwarden,lw001,105,1689088146,Yes
Bunnik,bnk001,12,1689088146,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,17,1689088146,Yes
Amsterdam Amstel,asa001,24,1689088146,Yes
Geldermalsen,gdm001,0,1689088146,Yes
