description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,2,1688580686,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,1,1688580686,Yes
Ermelo,eml001,2,1688580686,Unknown
Ravenstein,Rvs001,3,1688580686,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,8,1688580686,Yes
Schagen,sgn001,11,1688580686,Yes
Oldenzaal,odz001,2,1688580686,Yes
Cuijk,ck001,2,1688580686,Yes
Goes,gs003,19,1688580686,Yes
Vroomshoop,vhp001,4,1688580686,Yes
Best,bet001,19,1688580686,Yes
Winterswijk,ww001,5,1688580686,Yes
Amsterdam Bijlmer ArenA,asb003,6,1688580686,Yes
Utrecht Centraal Jaarbeursplein,ut016,493,1688580686,Yes
Zuidhorn,Zh001,8,1688580686,Yes
Soestdijk,sd001,3,1688580686,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688580686,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,42,1688580686,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,20,1688580686,Yes
Maarheeze,mz001,3,1688580686,Yes
Den Haag HS,gv001,44,1688580686,Yes
Heerhugowaard,hwd003,25,1688580686,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,21,1688580686,Yes
Deventer Boerhavelaan,dv003,20,1688580686,Yes
Uden,Ow002,6,1688580686,Yes
Deventer,dv001,127,1688580686,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1688580686,Yes
Den Helder Zuid,hdrz001,5,1688580686,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,205,1688580686,Yes
Sneek,sk001,3,1688580686,Yes
Geldrop,Gp001,2,1688580686,Yes
Oudenbosch,odb001,3,1688580686,Yes
Anna Paulowna,ana001,2,1688580686,Yes
Horst Sevenum,hrt001,5,1688580686,Yes
Amersfoort Schothorst,amfs001,23,1688580686,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,37,1688580686,Yes
OV-ebike Arnhem Centrum,ah003,12,1688580686,Yes
Gilze Rijen,gz001,5,1688580686,Yes
Emmen,emn001,24,1688580686,No
Halfweg Zwanenburg,hwzb001,5,1688580686,Yes
Hoorn Kersenboogerd,hnk001,0,1688580686,Yes
Hoorn,hn001,56,1688580686,Yes
Rotterdam Kralingse Zoom,Rta003,16,1688580686,Yes
Rhenen,rhn001,2,1688580686,Yes
Rijssen,rsn001,8,1688580686,Yes
Venlo,vl001,52,1688580686,Yes
Ommen,omn001,2,1688580686,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,13,1688580686,Yes
Groningen Noord,Gnn001,0,1688580686,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,2,1688580686,Yes
Haarlem Spaarnwoude,hlms001,3,1688580686,Yes
Dordrecht,ddr001,46,1688580686,Yes
Soest Zuid,stz001,6,1688580686,Yes
Haren,HRN002,5,1688580686,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,21,1688580686,Yes
Utrecht P+R Westraven,ut007,6,1688580686,Yes
Maastricht Randwyck,mtr001,6,1688580686,Yes
Amsterdam Muiderpoort,asdm001,47,1688580686,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688580686,Yes
Meerssen,mes001,4,1688580686,Yes
Maassluis,mss001,8,1688580686,Yes
Weesp,wp001,38,1688580686,Yes
Weert,wt003,22,1688580686,Yes
Vierlingsbeek,vlb001,6,1688580686,Yes
Amsterdam Sloterdijk,ass001,82,1688580686,Yes
Gorinchem,gr001,0,1688580686,Yes
Rotterdam Alexander,rta001,1,1688580686,Yes
Valkenburg,vk001,5,1688580686,Yes
Almelo,aml002,22,1688580686,Yes
Bloemendaal,bll001,1,1688580686,Yes
Etten-Leur,etn001,2,1688580686,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,13,1688580686,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688580686,Yes
Doetinchem,dtc001,1,1688580686,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,5,1688580686,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,0,1688580686,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,3,1688580686,Yes
Zwolle,zl004,246,1688580686,Yes
Baarn,brn002,22,1688580686,Yes
Nijmegen,nm001,51,1688580686,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688580686,Yes
Dieren,dr001,3,1688580686,Yes
Zeist,db002,23,1688580686,Yes
Driebergen-Zeist,db001,122,1688580686,Yes
Echt,ec001,8,1688580686,Yes
Lelystad Centrum,lls003,11,1688580686,Yes
Middelburg,mdb002,21,1688580686,Yes
Raalte,rat001,5,1688580686,Yes
Dalfsen,dl001,1,1688580686,Yes
Rotterdam Slinge,rtd904,3,1688580686,Yes
Boxmeer,Bmr001,13,1688580686,Yes
Pijnacker,rtd906,4,1688580686,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,7,1688580686,Unknown
Voorhout,vh001,4,1688580686,Yes
Maastricht Noord,mtn001,8,1688580686,Yes
Doetinchem de Huet,dtch001,6,1688580686,Yes
Delden,ddn001,4,1688580686,Yes
Muiden P&R,wp901,4,1688580686,Yes
't Harde,Hde001,2,1688580686,Yes
Hengelo Gezondheidspark,hglg001,4,1688580686,Yes
Bodegraven,bdg001,4,1688580686,Yes
Utrecht Overvecht,uto001,12,1688580686,Yes
Hilversum Sportpark ,hvsp001,13,1688580686,Yes
Delft Zuid,dtz001,,1688580686,Yes
Vught,Vg001,6,1688580686,Yes
Amsterdam Zuid Zuidplein,asdz001,74,1688580686,Yes
Heemskerk,hk001,3,1688580686,Yes
Amsterdam Zuid Mahlerplein,asdz003,53,1688580686,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688580686,Yes
Utrecht Zuilen,utzl001,9,1688580686,Yes
Alphen aan den Rijn,apn001,32,1688580686,Yes
Rotterdam Blaak,rtb001,11,1688580686,No
Vriezenveen,vz001,3,1688580686,Yes
Zwijndrecht,zwd003,28,1688580686,Yes
OV-ebike Driebergen-Zeist,db003,20,1688580686,Yes
Eindhoven Noordzijde,ehv003,67,1688580686,No
Eindhoven Zuidzijde (centrum),ehv002,143,1688580686,Yes
Winschoten,ws001,4,1688580686,Yes
Veghel,Btl003,6,1688580686,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,62,1688580686,Yes
Woerden,wd001,36,1688580686,Yes
s-Hertogenbosch,ht001,220,1688580686,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688580686,Yes
Waalwijk,ht002,8,1688580686,Yes
Maarssen,mas003,28,1688580686,Yes
Kerkrade Centrum,krd001,4,1688580686,Yes
Venray,vry001,22,1688580686,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688580686,Yes
Aalten,atn001,6,1688580686,Yes
Haarlem Fiets Inn,hlm002,246,1688580686,Yes
Bilthoven,bhv002,20,1688580686,Yes
Purmerend,pmr001,4,1688580686,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,2,1688580686,Yes
Beverwijk,bv002,47,1688580686,Yes
Boxtel,btl001,18,1688580686,No
Hoogezand Sappemeer,Hgz001,3,1688580686,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688580686,Yes
Roermond,rm001,44,1688580686,Yes
Krommenie-Assendelft,kma001,2,1688580686,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688580686,Yes
Rosmalen,rs001,2,1688580686,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688580686,Yes
Utrecht P+R Papendorp,ut904,3,1688580686,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688580686,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,246,1688580686,Yes
Utrecht Rijnsweerd,ut903,6,1688580686,Yes
Alkmaar,amr001,101,1688580686,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,395,1688580686,Yes
Tilburg West Universiteit,tbu001,2,1688580686,Yes
Sittard,std002,22,1688580686,Yes
