description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688883059,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688883059,Yes
Ermelo,eml001,1,1688883059,Unknown
Ravenstein,Rvs001,7,1688883059,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688883059,Yes
Schagen,sgn001,3,1688883059,Yes
Oldenzaal,odz001,1,1688883059,Yes
Cuijk,ck001,14,1688883059,Yes
Goes,gs003,11,1688883059,Yes
Vroomshoop,vhp001,4,1688883059,Yes
Best,bet001,18,1688883059,No
Winterswijk,ww001,0,1688883059,Yes
Amsterdam Bijlmer ArenA,asb003,15,1688883059,Yes
Utrecht Centraal Jaarbeursplein,ut016,297,1688883059,Yes
Zuidhorn,Zh001,7,1688883059,Yes
Soestdijk,sd001,2,1688883059,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688883059,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,31,1688883059,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,0,1688883059,Yes
Maarheeze,mz001,4,1688883059,Yes
Den Haag HS,gv001,27,1688883059,Yes
Heerhugowaard,hwd003,13,1688883059,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,8,1688883059,Yes
Deventer Boerhavelaan,dv003,16,1688883059,Yes
Uden,Ow002,6,1688883059,Yes
Deventer,dv001,24,1688883059,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688883059,Yes
Den Helder Zuid,hdrz001,3,1688883059,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,128,1688883059,Yes
Sneek,sk001,0,1688883059,Yes
Geldrop,Gp001,2,1688883059,Yes
Oudenbosch,odb001,2,1688883059,Yes
Anna Paulowna,ana001,1,1688883059,Yes
Horst Sevenum,hrt001,2,1688883059,Yes
