description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1713585284,OV_FIETS,Yes
Brummen,bmn001,6,1713585284,OV_FIETS,Yes
Ermelo,eml001,4,1713585284,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1713585284,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1713585284,OV_FIETS,No
Nijmegen Goffert,nmgo001,0,1713585284,OV_FIETS,Yes
Lochem,lc001,0,1713585284,OV_FIETS,Yes
Bergen op Zoom,bgn002,20,1713585284,OV_FIETS,No
Oldenzaal,odz001,1,1713585284,OV_FIETS,Yes
Cuijk,ck001,13,1713585284,OV_FIETS,Yes
Veenendaal-De klomp,klp001,27,1713585284,OV_FIETS,Yes
Vroomshoop,vhp001,4,1713585284,OV_FIETS,Yes
Best,bet001,23,1713585284,OV_FIETS,No
Winterswijk,ww001,2,1713585284,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,5,1713585284,OV_FIETS,Yes
Zuidhorn,Zh001,7,1713585284,OV_FIETS,Yes
Houten Castellum,htnc001,39,1713585284,OV_FIETS,No
Voorhout,vh001,3,1713585284,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1713585284,OV_FIETS,Yes
Harderwijk,hd001,51,1713585284,OV_FIETS,No
Utrecht P+R Westraven,ut007,13,1713585284,OV_FIETS,Yes
Den Haag HS,gv001,51,1713585284,OV_FIETS,Yes
Heerhugowaard,hwd003,28,1713585284,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1713585284,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1713585284,OV_FIETS,Yes
Uden,Ow002,6,1713585284,OV_FIETS,Yes
Deventer,dv001,101,1713585284,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,2,1713585284,OV_FIETS,No
Helmond Brandevoort,hmbv001,2,1713585284,OV_FIETS,Yes
Den Helder Zuid,hdrz001,7,1713585284,OV_FIETS,Yes
Castricum,cas002,43,1713585284,OV_FIETS,Yes
Sneek,sk001,2,1713585284,OV_FIETS,Yes
Geldrop,Gp001,4,1713585284,OV_FIETS,Yes
Oudenbosch,odb001,4,1713585284,OV_FIETS,Yes
Anna Paulowna,ana001,6,1713585284,OV_FIETS,Yes
Goes,gs003,21,1713585284,OV_FIETS,No
Amersfoort Schothorst,amfs001,21,1713585284,OV_FIETS,No
Roosendaal,rsd002,56,1713585284,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,18,1713585284,OV_FIETS,Yes
Gilze Rijen,gz001,5,1713585284,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1713585284,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1713585284,OV_FIETS,Yes
Hoorn,hn001,45,1713585284,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,23,1713585284,OV_FIETS,Yes
Boskoop,bsk001,4,1713585284,OV_FIETS,Yes
Rijssen,rsn001,5,1713585284,OV_FIETS,Yes
Venlo,vl001,46,1713585284,OV_FIETS,Yes
Ommen,omn001,3,1713585284,OV_FIETS,Yes
Culemborg,cl003,23,1713585284,OV_FIETS,No
Groningen Noord,Gnn001,2,1713585284,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,3,1713585284,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,3,1713585284,OV_FIETS,Yes
Voorburg,vb002,22,1713585284,OV_FIETS,No
Soest Zuid,stz001,3,1713585284,OV_FIETS,Yes
Haren,HRN002,4,1713585284,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,26,1713585284,OV_FIETS,Yes
Maarheeze,mz001,2,1713585284,OV_FIETS,Yes
Maastricht Randwyck,mtr001,7,1713585284,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,32,1713585284,OV_FIETS,Yes
Dieren,dr001,7,1713585284,OV_FIETS,Yes
