description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1697174812,OV_FIETS,Yes
Brummen,bmn001,6,1697174812,OV_FIETS,Yes
Ermelo,eml001,3,1697174812,OV_FIETS,Unknown
Ravenstein,Rvs001,8,1697174812,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,4,1697174812,OV_FIETS,Yes
Lochem,lc001,5,1697174812,OV_FIETS,Yes
Bergen op Zoom,bgn002,20,1697174812,OV_FIETS,Yes
Oldenzaal,odz001,2,1697174812,OV_FIETS,Yes
Cuijk,ck001,14,1697174812,OV_FIETS,Yes
Veenendaal-De klomp,klp001,19,1697174812,OV_FIETS,Yes
Vroomshoop,vhp001,4,1697174812,OV_FIETS,Yes
Best,bet001,16,1697174812,OV_FIETS,Yes
Winterswijk,ww001,6,1697174812,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,1,1697174812,OV_FIETS,Yes
Zuidhorn,Zh001,8,1697174812,OV_FIETS,Yes
Houten Castellum,htnc001,37,1697174812,OV_FIETS,Yes
Voorhout,vh001,3,1697174812,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1697174812,OV_FIETS,Yes
Harderwijk,hd001,41,1697174812,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,8,1697174812,OV_FIETS,Yes
Den Haag HS,gv001,62,1697174812,OV_FIETS,Yes
Heerhugowaard,hwd003,24,1697174812,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,12,1697174812,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1697174812,OV_FIETS,Yes
Uden,Ow002,8,1697174812,OV_FIETS,Yes
Deventer,dv001,124,1697174812,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,20,1697174812,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,2,1697174812,OV_FIETS,Yes
Den Helder Zuid,hdrz001,5,1697174812,OV_FIETS,Yes
Castricum,cas002,57,1697174812,OV_FIETS,Yes
Sneek,sk001,3,1697174812,OV_FIETS,Yes
Geldrop,Gp001,5,1697174812,OV_FIETS,Yes
Oudenbosch,odb001,4,1697174812,OV_FIETS,Yes
Anna Paulowna,ana001,2,1697174812,OV_FIETS,Yes
Goes,gs003,15,1697174812,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,26,1697174812,OV_FIETS,Yes
Roosendaal,rsd002,47,1697174812,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,20,1697174812,OV_FIETS,Yes
Gilze Rijen,gz001,5,1697174812,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,4,1697174812,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1697174812,OV_FIETS,Yes
Hoorn,hn001,61,1697174812,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,12,1697174812,OV_FIETS,Yes
Boskoop,bsk001,3,1697174812,OV_FIETS,Yes
Rijssen,rsn001,6,1697174812,OV_FIETS,Yes
Venlo,vl001,40,1697174812,OV_FIETS,Yes
Ommen,omn001,1,1697174812,OV_FIETS,Yes
Culemborg,cl003,16,1697174812,OV_FIETS,Yes
Groningen Noord,Gnn001,5,1697174812,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,2,1697174812,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1697174812,OV_FIETS,Yes
Voorburg,vb002,25,1697174812,OV_FIETS,Yes
Soest Zuid,stz001,4,1697174812,OV_FIETS,Yes
Haren,HRN002,5,1697174812,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,18,1697174812,OV_FIETS,Yes
Maarheeze,mz001,4,1697174812,OV_FIETS,Yes
Maastricht Randwyck,mtr001,5,1697174812,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,57,1697174812,OV_FIETS,Yes
Dieren,dr001,4,1697174812,OV_FIETS,Yes
Wolfheze,wf001,3,1697174812,OV_FIETS,Yes
Meerssen,mes001,4,1697174812,OV_FIETS,Yes
Dordrecht,ddr001,44,1697174812,OV_FIETS,Yes
Maassluis,mss001,7,1697174812,OV_FIETS,Yes
Weesp,wp001,43,1697174812,OV_FIETS,Yes
Vierlingsbeek,vlb001,4,1697174812,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,143,1697174812,OV_FIETS,Yes
Gorinchem,gr001,,1697174812,OV_FIETS,Yes
Rotterdam Alexander,rta001,1,1697174812,OV_FIETS,Yes
Valkenburg,vk001,5,1697174812,OV_FIETS,Yes
Almelo,aml002,27,1697174812,OV_FIETS,Yes
Bloemendaal,bll001,1,1697174812,OV_FIETS,Yes
Etten-Leur,etn001,5,1697174812,OV_FIETS,Yes
Heiloo,hlo001,15,1697174812,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,240,1697174812,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1697174812,OV_FIETS,Yes
Lelystad Centrum,lls003,15,1697174812,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,511,1697174812,OV_FIETS,Yes
Zwolle Hanzeland,zl003,26,1697174812,OV_FIETS,Yes
Holten,hon001,8,1697174812,OV_FIETS,Yes
Wijhe,wh001,4,1697174812,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,8,1697174812,OV_FIETS,Yes
Zwolle,zl004,268,1697174812,OV_FIETS,Yes
Nijmegen,nm001,180,1697174812,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,1,1697174812,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,25,1697174812,OV_FIETS,Yes
Zeist,db002,19,1697174812,OV_FIETS,Yes
Driebergen-Zeist,db001,131,1697174812,OV_FIETS,Yes
Echt,ec001,2,1697174812,OV_FIETS,Yes
Raalte,rat001,4,1697174812,OV_FIETS,Yes
Dalfsen,dl001,2,1697174812,OV_FIETS,Yes
Rotterdam Slinge,rtd904,7,1697174812,OV_FIETS,Yes
Boxmeer,Bmr001,15,1697174812,OV_FIETS,Yes
Pijnacker,rtd906,4,1697174812,OV_FIETS,Yes
Nunspeet,Ns001,4,1697174812,OV_FIETS,Unknown
Maastricht Noord,mtn001,7,1697174812,OV_FIETS,Yes
Doetinchem de Huet,dtch001,6,1697174812,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,1,1697174812,OV_FIETS,Yes
Delden,ddn001,4,1697174812,OV_FIETS,Yes
Muiden P&R,wp901,8,1697174812,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,1,1697174812,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,6,1697174812,OV_FIETS,Yes
Bodegraven,bdg001,4,1697174812,OV_FIETS,Yes
Utrecht Overvecht,uto001,14,1697174812,OV_FIETS,Yes
Soestdijk,sd001,3,1697174812,OV_FIETS,Yes
Delft Zuid,dtz001,,1697174812,OV_FIETS,Yes
Vught,Vg001,11,1697174812,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,239,1697174812,OV_FIETS,Yes
Heemskerk,hk001,3,1697174812,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,64,1697174812,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1697174812,OV_FIETS,Yes
Utrecht Zuilen,utzl001,4,1697174812,OV_FIETS,Yes
Alphen aan den Rijn,apn001,40,1697174812,OV_FIETS,Yes
Rotterdam Blaak,rtb001,13,1697174812,OV_FIETS,Yes
Vriezenveen,vz001,3,1697174812,OV_FIETS,Yes
Zwijndrecht,zwd003,29,1697174812,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,70,1697174812,OV_FIETS,Yes
Eindhoven Zuidzijde (centrum),ehv002,107,1697174812,OV_FIETS,Yes
Winschoten,ws001,7,1697174812,OV_FIETS,Yes
Overveen,ovn001,2,1697174812,OV_FIETS,Yes
Veghel,Btl003,8,1697174812,OV_FIETS,Yes
Naarden-Bussum,ndb003,54,1697174812,OV_FIETS,Yes
Woerden,wd001,50,1697174812,OV_FIETS,Yes
s-Hertogenbosch,ht001,187,1697174812,OV_FIETS,Yes
Baarn,brn002,33,1697174812,OV_FIETS,Yes
Waalwijk,ht002,8,1697174812,OV_FIETS,Yes
Kerkrade Centrum,krd001,4,1697174812,OV_FIETS,Yes
Veenendaal West,vndw001,2,1697174812,OV_FIETS,Yes
Aalten,atn001,8,1697174812,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,248,1697174812,OV_FIETS,Yes
Bilthoven,bhv002,38,1697174812,OV_FIETS,Yes
Purmerend,pmr001,4,1697174812,OV_FIETS,Yes
Hardenberg,hdb001,2,1697174812,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,64,1697174812,OV_FIETS,Yes
Beverwijk,bv002,46,1697174812,OV_FIETS,Yes
Boxtel,btl001,20,1697174812,OV_FIETS,Yes
Hoogezand Sappemeer,Hgz001,7,1697174812,OV_FIETS,Yes
Santpoort Noord,sptn001,7,1697174812,OV_FIETS,Yes
Amersfoort Vathorst,avat001,2,1697174812,OV_FIETS,Yes
Roermond,rm001,48,1697174812,OV_FIETS,Yes
Krommenie-Assendelft,kma001,2,1697174812,OV_FIETS,Yes
Heerlen,hrl002,24,1697174812,OV_FIETS,Yes
Rosmalen,rs001,3,1697174812,OV_FIETS,Yes
Vianen OV-fiets Carrousel,ut905,0,1697174812,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,3,1697174812,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,10,1697174812,OV_FIETS,Yes
Arnhem Centrum,ah001,321,1697174812,OV_FIETS,Yes
Hoofddorp,hfd002,54,1697174812,OV_FIETS,Yes
Alkmaar,amr001,133,1697174812,OV_FIETS,Yes
Schagen,sgn001,8,1697174812,OV_FIETS,Yes
Rotterdam Centraal,rtd001,504,1697174812,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,14,1697174812,OV_FIETS,Yes
Gouda Goverwelle,gdg001,4,1697174812,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,2,1697174812,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,233,1697174812,OV_FIETS,Yes
Uitgeest,utg001,0,1697174812,OV_FIETS,Yes
Den Helder,hdr002,27,1697174812,OV_FIETS,Yes
Alkmaar Noord,amrn002,24,1697174812,OV_FIETS,Yes
Nootdorp,gvc901,4,1697174812,OV_FIETS,Yes
Houten,htn001,61,1697174812,OV_FIETS,Yes
Steenwijk,swk002,9,1697174812,OV_FIETS,Yes
Hoogeveen,hgv003,15,1697174812,OV_FIETS,Yes
Zutphen,zp001,79,1697174812,OV_FIETS,Yes
Breda Centrum,Bd003,133,1697174812,OV_FIETS,Yes
Den Haag Mariahoeve,gvm001,3,1697174812,OV_FIETS,Yes
Venray,vry001,24,1697174812,OV_FIETS,Yes
Barneveld Noord,bnn001,3,1697174812,OV_FIETS,Yes
Zaltbommel,zbm002,25,1697174812,OV_FIETS,Yes
Schiedam,sdm001,11,1697174812,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,18,1697174812,OV_FIETS,Yes
Borne,bn001,8,1697174812,OV_FIETS,Yes
Zevenbergen,Zvb001,3,1697174812,OV_FIETS,Yes
