description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688691422,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688691422,Yes
Ermelo,eml001,0,1688691423,Unknown
Ravenstein,Rvs001,6,1688691422,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,7,1688691422,Yes
Schagen,sgn001,7,1688691422,Yes
Oldenzaal,odz001,4,1688691422,Yes
Cuijk,ck001,12,1688691422,Yes
Goes,gs003,20,1688691422,No
Vroomshoop,vhp001,4,1688691422,Yes
Best,bet001,25,1688691423,No
Winterswijk,ww001,5,1688691422,Yes
Amsterdam Bijlmer ArenA,asb003,17,1688691422,No
Utrecht Centraal Jaarbeursplein,ut016,530,1688691422,Yes
Zuidhorn,Zh001,8,1688691422,Yes
Soestdijk,sd001,4,1688691422,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,4,1688691422,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,39,1688691422,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,21,1688691422,No
Maarheeze,mz001,4,1688691422,Yes
Den Haag HS,gv001,59,1688691422,No
Heerhugowaard,hwd003,19,1688691422,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688691422,No
Deventer Boerhavelaan,dv003,20,1688691422,Yes
Uden,Ow002,8,1688691422,Yes
Deventer,dv001,107,1688691422,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688691422,Yes
Den Helder Zuid,hdrz001,4,1688691422,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,255,1688691422,Yes
Sneek,sk001,4,1688691422,Yes
Geldrop,Gp001,1,1688691422,Yes
Oudenbosch,odb001,2,1688691422,Yes
Anna Paulowna,ana001,1,1688691422,Yes
Horst Sevenum,hrt001,0,1688691422,Yes
Amersfoort Schothorst,amfs001,26,1688691422,No
