description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1694907341,OV_FIETS,Yes
Brummen,bmn001,3,1694907341,OV_FIETS,Yes
Ermelo,eml001,1,1694907341,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1694907341,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1694907341,OV_FIETS,Yes
Lochem,lc001,2,1694907341,OV_FIETS,Yes
Bergen op Zoom,bgn002,17,1694907341,OV_FIETS,No
Oldenzaal,odz001,0,1694907341,OV_FIETS,Yes
Cuijk,ck001,12,1694907341,OV_FIETS,Yes
Veenendaal-De klomp,klp001,21,1694907341,OV_FIETS,Yes
Vroomshoop,vhp001,2,1694907341,OV_FIETS,Yes
Best,bet001,19,1694907341,OV_FIETS,No
Winterswijk,ww001,2,1694907341,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,15,1694907341,OV_FIETS,No
Boxtel - Kluis,btl004,5,1694907341,OV_FIETS,Yes
Zuidhorn,Zh001,7,1694907341,OV_FIETS,Yes
Houten Castellum,htnc001,36,1694907341,OV_FIETS,No
Voorhout,vh001,4,1694907341,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1694907341,OV_FIETS,Yes
Harderwijk,hd001,13,1694907341,OV_FIETS,No
Utrecht P+R Westraven,ut007,9,1694907341,OV_FIETS,Yes
Den Haag HS,gv001,16,1694907341,OV_FIETS,Yes
Heerhugowaard,hwd003,19,1694907341,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,8,1694907341,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,15,1694907341,OV_FIETS,Yes
Uden,Ow002,8,1694907341,OV_FIETS,Yes
Deventer,dv001,64,1694907341,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,6,1694907341,OV_FIETS,No
Helmond Brandevoort,hmbv001,2,1694907341,OV_FIETS,Yes
Den Helder Zuid,hdrz001,0,1694907341,OV_FIETS,Yes
Castricum,cas002,21,1694907341,OV_FIETS,Yes
