description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,0,1688995120,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688995120,Yes
Ermelo,eml001,1,1688995120,Unknown
Ravenstein,Rvs001,6,1688995120,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688995120,Yes
Schagen,sgn001,6,1688995120,Yes
Oldenzaal,odz001,0,1688995120,Yes
Cuijk,ck001,10,1688995120,Yes
Goes,gs003,6,1688995120,Yes
Vroomshoop,vhp001,4,1688995120,Yes
Best,bet001,2,1688995120,Yes
Winterswijk,ww001,4,1688995120,Yes
Amsterdam Bijlmer ArenA,asb003,7,1688995120,Yes
Utrecht Centraal Jaarbeursplein,ut016,44,1688995120,Yes
Zuidhorn,Zh001,6,1688995120,Yes
Soestdijk,sd001,1,1688995120,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,0,1688995120,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,17,1688995120,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,6,1688995120,Yes
Maarheeze,mz001,1,1688995120,Yes
Den Haag HS,gv001,18,1688995120,Yes
Heerhugowaard,hwd003,6,1688995120,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,12,1688995120,Yes
Deventer Boerhavelaan,dv003,20,1688995120,Yes
Uden,Ow002,8,1688995120,Yes
Deventer,dv001,53,1688995120,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688995120,Yes
Den Helder Zuid,hdrz001,1,1688995120,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,33,1688995120,Yes
Sneek,sk001,1,1688995120,Yes
Geldrop,Gp001,1,1688995120,Yes
Oudenbosch,odb001,1,1688995120,Yes
Anna Paulowna,ana001,0,1688995120,Yes
Horst Sevenum,hrt001,1,1688995120,Yes
Amersfoort Schothorst,amfs001,2,1688995120,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,24,1688995120,Yes
OV-ebike Arnhem Centrum,ah003,2,1688995120,Yes
Gilze Rijen,gz001,2,1688995120,Yes
Emmen,emn001,15,1688995120,Yes
Halfweg Zwanenburg,hwzb001,0,1688995120,Yes
Hoorn Kersenboogerd,hnk001,4,1688995120,Yes
Hoorn,hn001,15,1688995120,Yes
Rotterdam Kralingse Zoom,Rta003,18,1688995120,Yes
Rhenen,rhn001,1,1688995120,Yes
Rijssen,rsn001,1,1688995120,Yes
Venlo,vl001,25,1688995120,Yes
Ommen,omn001,2,1688995120,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,3,1688995120,Yes
Groningen Noord,Gnn001,4,1688995120,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688995120,Yes
Haarlem Spaarnwoude,hlms001,2,1688995120,Yes
Dordrecht,ddr001,2,1688995120,Yes
